Gene1,Gene2,label
BRD1,TMEM41A,1
ZFP42,ANAPC2,1
RNF2,EEF1A1,1
USF2,TRMT2A,1
NFYC,BOLA2,0
HMGB2,MAFK,0
JUN,NOTCH2,1
NFYC,MXI1,0
ZNF331,DDX59,0
HAND2,ZNF165,0
ASXL1,IPO13,0
ZNF207,MIA3,0
ZNF207,TRIM37,0
TBL1X,SLX1A,0
KLF4,PSMD3,1
TAF2,SNAI2,0
MLLT3,EIF2D,1
TAF7,SCML1,1
HDAC2,ATR,1
JUN,BANF1,1
GATA2,RGPD2,0
ZFP42,GATA2,0
ASXL1,EPC1,0
ZNF76,TBL1X,0
EZH2,ALG3,1
YAP1,CELSR3,1
CTNNB1,MRPS23,1
AFF1,TEAD4,1
CUL4A,DDX20,0
REST,SLC33A1,1
CHD2,MED23,1
NR1H3,DHX40,0
WDHD1,FAM216A,0
SOX17,FOXA2,0
TFAP2C,TEFM,1
HEY1,CBWD6,0
UBTF,TBL1X,0
TAF2,CCNG2,1
RYBP,CEP120,0
RXRA,PCNA,1
TAF2,EIF1AD,0
WRNIP1,ZBTB40,1
PALB2,CGGBP1,0
NR5A2,HNF1B,0
ATF2,DAB1,1
CHD2,SLC35A3,1
AFF1,FAM120B,0
PRDM1,EYA1,0
BRD3,ATG5,1
POU5F1,UBTF,1
GATA4,STAT3,1
CUL4A,COPS7B,0
CTNNB1,GSN,1
POU5F1,DNAJC6,1
AFF1,PPIL4,1
PRDM1,TMEM101,0
FOSL1,USPL1,1
KDM3A,HSPD1,1
JMJD1C,ZFP42,0
CDK12,CTCF,0
SMC3,COPS4,1
CTCF,SOCS4,1
TRIM28,TP53,1
ZBTB40,TWISTNB,0
HMGB1,TMEM9,0
TFAP2A,TP63,0
HSF1,FOXA1,1
EGR1,KDM5A,1
ZNF3,PARL,0
UBTF,GATA3,0
KAT7,GTF2H2,0
GFI1B,ZER1,0
MAX,FAM133B,1
MAFK,CHD2,1
FOXA1,UBE2D3,1
BRD1,SMAD2,0
SP2,ZMPSTE24,1
KDM5A,UBE2B,1
WRNIP1,TNPO1,0
MLLT3,ABCA3,1
RBPJ,WDHD1,1
CDC73,ARL4A,1
RAD21,MRPS31,1
TAF2,EP300,0
ASXL1,PIK3R3,0
INTS12,YY1,0
ZBTB40,CHD1,0
NR2F1,PPIP5K2,1
TAF7,GATA6,0
THAP11,TACC2,0
PRDM1,CTCF,0
MAFK,UBB,0
PRDM1,NRF1,0
CUL4A,COPS2,0
CHD7,ATF3,1
JUN,NR5A2,1
EP300,TIGD1,1
ZNF589,FBXO31,0
SNAI2,SRSF2,1
TAF2,HSF1,0
AR,TWISTNB,0
KDM5A,JUND,0
TAF7,GTF2F1,0
KDM1A,GSN,1
ATF2,SMARCA4,1
USF1,TBPL1,1
GATA4,BOLA2B,0
TBP,HIST1H4J,1
TAL1,FAM49B,0
KDM1A,RANGAP1,1
ATF2,BANP,1
GFI1B,NR1H3,0
KAT7,TAL1,0
KDM5A,HNRNPH1,0
FOXA1,HIST1H4J,0
ZBTB40,CHD9,0
SP2,RXRA,1
PRDM1,PPIH,1
ZNF143,PHTF2,1
WRNIP1,MIPEP,0
THAP11,SIRT6,1
NIPBL,KAT7,1
SUZ12,MIPEP,1
BACH1,NUP107,0
WDHD1,AP3S2,0
NUP98,SMG5,0
MLLT3,CCNC,0
SMC1A,KLF5,1
SIX5,OTX2,1
FOS,YTHDF2,1
TFAP2C,PBLD,0
ATF3,ALG3,1
DMAP1,CDC123,0
ZFP42,USPL1,1
PRDM1,UCHL3,0
SNAI2,JMJD1C,1
NUP98,MAX,0
BACH1,YY1,0
FOS,EHD3,0
ZFP42,HPD,0
KDM1A,MTRNR2L10,0
ASXL1,IPO13,0
ZNF207,TRIM37,0
RBBP5,SLC25A36,1
CDK12,SOD2,1
BRD2,PAFAH2,1
CDC73,RFX5,0
RBBP5,PLEKHM3,1
BCL11A,STEAP2,0
SMAD3,AMD1,1
TFAP2C,HSPH1,1
CEBPB,BMS1,1
PAX7,PALB2,0
TAF2,SMAD1,0
HDAC2,HSPH1,1
ZNF76,NECAP2,0
KAT7,RUVBL1,0
GFI1B,CBWD3,0
THAP11,PAX7,0
ZFP91,CBWD5,0
RYBP,CNPY2,1
BCL11A,RUVBL1,0
RFX5,SMAD4,0
TET1,FAHD1,1
HDAC2,FAM49B,0
E2F6,UBE2D3,1
RFX5,EEF1A1,1
BCOR,PES1,1
RXRA,SESN1,1
CTNNB1,CAPS2,0
RBBP5,FAHD1,1
USF1,SCML1,1
ZBTB40,UCHL1,0
TAF7,MRPS17,1
HDAC6,INTS12,1
KDM1A,RPS6,1
EP300,STRA6,1
NUP153,SMG5,0
GATA2,SSNA1,1
KDM3A,NUDT15,0
KLF5,SSBP1,1
NR2F1,SLC33A1,1
CHD7,UBTF,1
RFX5,RNF2,0
REST,ZNF207,1
PALB2,DRG2,1
TCF12,FAM120B,1
LEF1,COX16,0
TFAP2C,GATA4,1
YAP1,MATR3,0
BANP,STX18,0
LEF1,HAND1,0
ZFP91,FAM98B,0
HMGB2,PSMA1,0
NR1H3,TET1,0
EOMES,PET117,0
CHD7,HSPE1-MOB4,0
TEAD4,NUP107,1
GFI1B,KIFC3,1
DDX20,NR1H3,0
KDM5B,MRPS17,1
MYC,ATAD2,1
BRD4,HSPE1-MOB4,1
RFX5,TEAD4,0
ZFP91,UTP3,0
UBTF,RBM39,1
SOX17,ABCA3,0
KLF5,TET2,1
TP53,WDR36,1
SNAI2,NAT10,0
ZNF143,PEX3,1
NR1H3,HPS5,0
PALB2,PEX3,0
CHD7,RPL5,1
SOX17,ALG10B,1
NUP153,CAB39L,0
INTS12,MEST,0
CEBPB,KAT7,1
JUN,INO80C,1
HSF1,TATDN3,1
PAX6,DENR,0
PALB2,RPS6,0
TET2,BMS1,1
SMAD1,TEAD4,1
LEF1,COX16,0
ZNF143,UBE2B,1
DDX5,E2F6,0
ZNF274,LRRC59,0
STAT1,HNF1B,0
TBL1X,GNAI2,0
HNF1B,TUFM,0
ZNF274,KDM1A,0
SOX17,STAT3,0
TFAP2C,DDX20,1
KAT7,HSP90AB1,0
SOX9,HIST2H4A,0
FOXM1,CEBPB,1
CDK12,INO80C,0
HDAC6,RNF43,0
NR2F1,POU5F1,0
TEAD4,KLHL12,1
KDM4A,CHD9,1
EGR1,RPS13,1
NR5A2,UBB,1
CDK12,ZNF3,1
HEY1,MTRNR2L6,0
HNF1B,NUP107,1
TBL1X,MEST,0
ZNF3,TBL3,0
REST,SNAI2,1
JUN,PSMD6,1
THAP11,CREB1,0
SOX17,PSMD6,0
PHF8,TWISTNB,1
RYBP,UBFD1,1
GATA2,JMJD1C,1
BRD2,MRPL21,1
ZFP42,PRDM1,0
FOS,FOXH1,0
SMAD3,PLS1,1
OTX2,TFAP2A,1
PCGF1,YY1,0
HNRNPH1,BRD1,0
SP1,WRAP53,1
CHD1,POU5F1,0
NR2F1,SIN3A,0
NR1H3,PLK3,0
JUN,STAT1,1
ZNF76,TMEM39A,0
SOX9,COX16,1
KLF4,SNRPE,1
KLF4,DARS2,1
SMAD4,RABGAP1L,0
YAP1,GFI1B,0
KDM5A,WRNIP1,1
YAP1,HNF4A,0
THAP11,SH2B1,1
TAL1,GFM2,1
STAT3,RRM1,1
NUP153,DNAJC6,0
BCL11A,PET117,0
EGR1,ZFP91,1
NR5A2,EI24,0
MLLT3,HNF4A,0
BACH1,TAF2,1
RBM39,METTL1,0
EOMES,KDM5A,1
NR1H3,CCDC90B,0
NR2F1,BNIP1,1
MAFK,GEMIN7,0
USF1,GARS,1
RAD21,AMD1,1
NRF1,LUC7L2,1
THAP11,MTRNR2L10,0
ZFP91,MCEE,0
DDX5,CEBPB,0
CTBP2,GRWD1,0
AFF1,MXI1,1
CDK12,DAB1,1
PAX6,IPO13,0
GATA3,GATA4,0
DCP1A,C1QTNF6,1
SOX2,USF2,0
NFYC,MAFK,0
HAND2,IFRD2,0
HDAC6,PDRG1,0
KDM3A,PHB2,1
BCL11A,AP2B1,1
CDC73,INO80C,0
KDM3A,G3BP1,0
ZNF589,NR2F2,0
KDM5A,EPC1,0
GATA6,NOTCH2,0
GATA4,NSUN6,1
AFF1,LRRC59,1
RYBP,PGBD4,0
HNF1B,GFI1B,1
RAD21,FOXP1,1
DDX5,ZMPSTE24,0
SMAD3,COMMD1,1
CREB1,MNAT1,1
BRD2,HNF4A,0
RXRA,C12orf73,0
ZFP42,SF3B5,1
SMAD2,COPS7B,1
NIPBL,SMAD1,1
PALB2,SRF,0
PDX1,FAF1,1
SP4,ANAPC2,1
ASXL1,CACYBP,0
HNF4A,GATA4,1
YAP1,HSPD1,0
SP1,CBWD3,1
HEY1,CCNC,1
JMJD1C,CAB39L,1
HNF1B,SIRT6,0
BANP,MRPS18C,1
NR5A2,INTS12,1
TAF1,ZFP91,1
GATA4,FAM49B,0
ATF3,HIST2H4B,0
SMC3,PARK7,1
NR1H3,RAB6A,0
ZNF76,CPPED1,0
SOX2,BRD4,0
BRD3,UCHL3,1
RFX5,TAF7,0
ZNF76,BCL11A,0
TAF2,UBOX5,1
HAND2,YAP1,0
KLF5,MYC,1
EZH2,NSL1,1
GABPA,COPS4,1
REST,PAX7,0
PCBP2,C10orf88,0
NRF1,IGHMBP2,1
TFAP2C,SLC24A1,1
MAFK,USPL1,1
BCOR,METTL9,1
BRD1,DHRS13,1
SNAI2,DAB1,0
MAFK,CUL4A,0
PAX7,EXD1,0
NFYC,BRD3,0
GATA6,DAB1,1
SMAD1,DENR,1
FOXN3,MRPL21,0
DDX5,INTS5,1
DNMT3B,HNF1B,0
ZNF3,SNAPC5,0
DCP1A,CBWD3,0
TFAP2C,DDX5,1
PHF8,PDE4D,0
ZFP42,BMS1,0
CUL4A,HEXB,0
TCF12,NCBP2,1
NUP98,CAMLG,0
WRNIP1,MATR3,0
GATA6,PARK7,1
NUP153,TACC2,0
WDHD1,BANP,0
ZFP42,RPL37,0
BCL11A,SUZ12,0
KAT7,OGDH,0
SIN3A,GTF2F1,1
PALB2,PSMF1,0
RFX5,PARK7,1
HDAC6,ATF3,1
GATA2,ATF2,1
STAT1,DSTYK,1
JMJD1C,COMMD2,1
SMAD4,POU5F1,0
ZNF76,NCOA7,0
DNMT3B,LEF1,0
DCP1A,NCBP2,1
LEF1,TMEM101,0
KDM2B,SF3B5,1
KDM4A,ALG3,1
KDM5A,HPS5,1
EOMES,HSPD1,0
RBM39,KDM1A,0
ZNF3,EMG1,0
ASXL1,SECISBP2L,0
NIPBL,SLC35A3,1
LEF1,CCDC88A,0
HNF1B,HINT3,0
STAT1,GTF2H2,0
NR2F2,UBB,1
NUP98,NAT10,0
RBBP5,TACO1,1
NFYC,HAND1,0
USF2,SMARCD2,1
TAF2,HNF1B,0
RYBP,CACYBP,1
ADNP,CTCF,0
HNF1B,NRF1,0
SP4,BRIX1,1
ZFP42,FAM133B,0
POU5F1,TUT1,1
RBPJ,HELQ,1
NIPBL,CCNL1,1
BRD2,SLC24A1,1
ASXL1,MATR3,0
TBL1X,PSMF1,0
DDX20,RBM28,0
NR2F1,CAPS2,1
RYBP,EIF2B4,1
KAT7,TAF7,0
NANOG,NSUN6,1
HDAC6,RIF1,0
BRCA1,GSN,0
ZNF274,MTRNR2L10,1
NR5A2,CDKL3,0
PCBP2,VEZT,0
KDM3A,HEXIM2,0
BACH1,NR1H3,0
GFI1B,KLF4,0
TBP,UBOX5,1
DNMT3B,EHD3,0
GFI1B,HNF1B,0
KLF5,THAP11,1
MAFK,WDFY2,1
ZNF76,RWDD1,1
RAD21,UBR4,1
RAD21,COPS4,1
MAFK,THAP5,1
TBL1X,ATF2,0
FOXH1,SP1,0
DCP1A,HEXIM2,0
RXRA,GABPA,1
NR5A2,CPPED1,0
HDAC6,HSF1,0
HDAC6,SOX2,0
SUZ12,LEF1,1
MYC,C12orf73,0
SMAD1,MTRNR2L10,0
SMC1A,TEFM,1
DNMT3B,SECISBP2,1
SMAD3,RPL27,1
TCF4,GATA6,0
ZFP42,WWC2,0
GABPA,GTF3C3,1
NFYC,BRD1,0
SNAI2,DAB1,0
PALB2,USP30,1
RNF2,RPL27,1
SP2,AURKAIP1,1
NRF1,SEC14L1,1
TBL1X,TAL1,0
SOX9,GPN3,1
GATA3,ANAPC13,1
ZNF274,PGAP2,0
THAP11,SPECC1,1
MLLT3,PPP1R12B,0
DDX20,RBM28,0
RBM39,PCNA,0
BRD3,FAM49B,0
TRIM28,NRF1,1
TET1,RPL26,1
ZNF274,SOX9,0
FOXH1,POR,0
RXRA,TIGD6,1
ZNF207,RAB37,0
NR5A2,ABCA3,1
PAX7,PEX3,0
BCL11A,ACIN1,1
SIN3A,RPL26,1
NIPBL,SCAF11,1
DNMT3B,CENPL,0
HSF1,RGPD2,0
ATF2,HNRNPH1,1
SMC3,TBL1X,1
CTBP2,KIF15,1
SOX17,FOXA1,0
SMAD4,TEFM,1
MXI1,HSPD1,1
TAF2,CAMLG,0
DNMT3B,DNMBP,0
NANOG,CENPL,1
FOSL1,GPN3,0
INTS12,MIPEP,1
YY1,WDPCP,1
FOXM1,LEF1,1
SMAD1,ANAPC2,1
SOX2,EIF2B1,1
SIX5,PLS1,1
RXRA,ATG5,1
BCL11A,SIN3A,1
SP1,POLDIP3,1
JUN,HDAC2,1
FOXH1,INTS5,0
SOX9,SNAI2,0
NUP153,SMARCD2,0
MLLT3,HIST2H4A,0
BRD1,AP3S2,0
PRDM1,FOXH1,0
CDK12,CELSR3,0
SNAI2,LAMP1,1
TFAP2C,BNIP1,1
RYBP,ACIN1,0
ZNF143,CTNNB1,1
CHD7,CLTC,1
ZNF274,PES1,0
THAP11,NUDT15,0
PRDM1,MED23,0
MLLT3,NUDT15,0
NUP153,SESN1,0
GATA6,NR2F2,1
SUZ12,C1QTNF6,1
RBBP5,EIF2B4,1
BACH1,S100A13,0
SMC3,NANOG,0
BRD1,ATG5,0
NR2F2,GSN,1
ZBTB40,NOL11,1
FOXA1,RNF43,1
KDM5A,NPAS4,0
TP53,MTRNR2L6,0
TBL1X,SSBP1,0
CDK12,BRIX1,0
GTF2F1,RC3H2,1
SMAD2,CACYBP,1
DCP1A,SEC31A,1
ASXL1,KLF5,0
KDM3A,DCLRE1B,0
JUND,ATF3,1
EGR1,MDM2,1
ZFP42,BRD4,0
SOX9,HEXB,1
CUL4A,THAP11,0
BRD2,DCLRE1B,1
YY1,TACO1,1
GATA4,HIST1H4J,0
NRF1,BOLA2,0
THAP11,AP2B1,1
ASXL1,EXD2,0
TAF2,HNRNPD,0
PCGF1,POLDIP3,1
GATA4,USF1,1
USF1,CCDC92,1
BCL11A,EIF2B3,0
MXI1,PDX1,0
WRNIP1,HIGD2A,0
CUL4A,TRIM37,0
ZNF76,G3BP1,0
CHD7,IFRD1,1
ATF3,SLC24A1,1
ZBTB40,SIRT6,1
RFX5,UCHL1,1
INTS12,GATA6,0
MLLT3,RBPJ,0
RFX5,NR2F2,1
NUP153,OPA1,1
STAT1,BMS1,1
NUP153,GSN,0
TBP,RWDD1,1
DDX20,PTPN4,0
KDM3A,TRIM28,0
HMGB1,FAM133B,0
SP2,HIST2H4B,1
GFI1B,GTF2H2,0
RBBP5,KDM1A,1
PAX7,CCNG2,1
DDX20,CBWD5,0
YY1,NOP14,1
BRD2,GSTA4,1
GATA2,CAPS2,1
UBTF,CCDC107,1
JUND,HNF4A,1
NUP153,CLTC,0
ZFP42,REST,1
NR1H3,TFAP2C,0
KAT7,MIPEP,0
ZFP91,CHD9,0
SIRT6,MRPL39,0
PALB2,TFAP2A,0
FOSL1,SOX2,0
WRNIP1,SP1,0
KDM2B,SECISBP2,1
NR5A2,TAF1,0
DDX20,OTX2,0
SUZ12,FOXA1,1
PRDM1,ZNF331,0
ZNF3,HNRNPD,0
NUP153,CCDC150,0
CTCF,COPS2,1
BCOR,NOC3L,1
FOXA2,GATA6,1
BRD3,CCDC107,1
CTBP2,SIN3A,0
BACH1,NMBR,1
CDK12,CCNL1,0
KAT7,SLC36A1,1
DNMT3B,GATA2,0
ZNF207,SAR1B,1
HMGB1,LRRC59,0
GATA2,COPS4,1
HSF1,STEAP2,0
SP4,MFSD8,1
TAF7,PHF8,0
WRNIP1,MAX,0
THAP11,HINT3,1
PDX1,MAPK1IP1L,0
SMARCA4,KDM3A,1
NUP153,GTF2F1,0
KLF4,CREB1,1
NR5A2,UBR4,0
SMAD1,RPL26,1
TP63,OTX2,0
SMAD1,RYBP,0
OTX2,MRPS31,1
PRDM1,ANAPC13,1
TET2,BCAR3,1
KDM3A,TAF7,0
GATA4,RGPD2,0
NFYC,RNF2,0
SIRT6,PSMF1,0
SMC1A,VPS33A,1
PRDM1,SNRPB2,0
SMAD1,SLX1A,0
MAFK,HNRNPD,1
NUP153,FOXP1,0
EZH2,FAHD1,1
HEY1,BNIP1,1
HEY1,STX16,1
SMAD2,RUVBL1,1
FOXM1,PALB2,1
TBP,COPS2,1
NR2F2,MRPL24,1
TAF7,GTF2F1,0
PDX1,TRIM37,0
HDAC6,PAFAH2,0
BRD4,GEMIN7,1
DNMT3B,TRIM28,1
ZNF589,INTS5,1
TP53,TUFM,1
EOMES,BACH1,0
GTF2F1,MLLT3,1
PCGF1,GTF2F1,0
BRCA1,TFAP2A,1
FOXH1,CCNT1,0
BRD4,DCAF11,1
TEAD4,NFYC,1
YAP1,MATR3,0
ZBTB40,KDM4A,0
ZNF76,ZNF274,1
NFYC,NCOA7,0
FOXA2,USP30,1
BRD3,STRA6,1
WRNIP1,PTPN4,0
EP300,GFM1,1
KDM4A,MTRNR2L2,1
PHF8,AMOTL2,1
ZNF331,ATF2,0
BANP,CUL4A,0
CTBP2,RBBP5,1
FOXP1,DHRS13,1
TEAD4,CUL4A,0
RYBP,NSUN6,0
TFAP2C,POLR2J3,1
CEBPB,UBAP2,1
KDM3A,UBB,1
PCGF1,POR,1
YAP1,HNRNPH3,0
EZH2,GABPA,0
YY1,RAD21,1
SMARCA4,KIFC3,1
NUP153,ACCS,0
TCF12,SRF,1
BRD2,SLC25A4,1
HDAC6,FOXA1,0
BCL11A,HNRNPH1,1
SIX5,RABGAP1L,0
STAT1,ALG3,1
NFYC,GEMIN7,0
GABPA,FAM133B,1
REST,TEAD4,1
FOXN3,C10orf88,0
DMAP1,SIN3A,1
DDX20,EIF2B1,1
ATF2,TRAPPC3,1
BRD1,HINT3,1
SMC1A,ZFP91,0
HEY1,UBFD1,1
NANOG,DTWD1,1
NUP153,NMBR,0
MAX,FOXA2,1
SMC3,FOXM1,1
PDX1,SOX9,0
CTNNB1,TEAD4,0
PHF8,BRD4,1
NUP98,VEZT,0
EOMES,JUND,0
ZNF207,NOTCH2,1
NUP153,IFRD2,0
AR,SMC3,1
NR1H3,BCL11A,0
CHD2,UBR4,1
SNAI2,PES1,1
CREB1,SLC35A3,1
NRF1,NOL11,1
FOXH1,EGR1,0
SOX9,GNAL,1
GTF2F1,AMD1,1
SOX2,CELSR3,1
DNMT3B,RNF141,1
SMAD1,HIST2H4A,0
CEBPB,GTF2H2C,0
THAP11,STOML2,1
BRD2,C10orf88,0
TBP,BMS1,1
DMAP1,RPL5,1
INTS12,TCF4,1
ZNF3,SF3A3,0
DDX20,POLR3B,0
GATA6,HMGXB3,1
SIRT6,USP30,0
EP300,ZNF589,1
SIN3A,SLC25A36,1
KAT7,CAPS2,1
SOX17,GTPBP10,0
FOXA1,SMC1A,1
HSF1,NANOG,0
FOXP1,CCNL1,1
MLLT3,PHB2,1
DNMT3B,CCDC124,1
RBBP5,CCDC90B,1
MAFK,PARP2,1
BACH1,ALG10B,0
KLF5,HEXB,1
KDM2B,CAPS2,1
TCF4,TRAPPC3,1
SMAD1,STAT3,1
LEF1,TEFM,0
RBM39,HEXB,1
ZFP91,YY1,0
KDM3A,TAF2,1
TET1,NMBR,0
TRIM28,ZFP42,1
KDM5A,EPC1,0
YAP1,ZBTB40,0
TAF2,RPL37,1
KDM1A,MXI1,1
LEF1,PAX7,0
RNF2,GFM2,1
THAP11,TAL1,0
SIRT6,FBXO31,0
SIRT6,GTF2H3,1
SOX17,TRAPPC3,0
TP53,ZCCHC4,1
NUP98,MED23,0
FOSL1,EIF1AD,0
DDX5,HNRNPH3,0
SOX17,STEAP2,0
ZNF331,TRDMT1,1
ZFP42,TAF7,0
PRDM1,RAD21,0
TP63,KDM4A,1
KDM1A,BOLA2,0
WRNIP1,TP63,0
EZH2,FRA10AC1,1
NRF1,TP63,0
HNF1B,SP2,0
TFAP2C,CREB1,1
POU5F1,HNF4A,1
OTX2,MIA3,1
AFF1,NMNAT1,1
NANOG,BRD4,0
FOXH1,REST,1
NR2F2,ZER1,1
BACH1,SNAPC5,1
CTCF,AP3B1,1
EP300,SLC25A4,1
CTBP2,HSF1,0
CTNNB1,PRICKLE1,1
GATA2,BANF1,1
DDX5,NIPBL,0
JUND,HPS5,1
TAF2,POU5F1,0
FOXH1,RNF141,0
RFX5,METAP1D,0
SMC3,NAT10,1
DCP1A,GBA,1
TAF2,TBPL1,0
KAT5,PSMD6,0
SALL4,MAX,0
UBTF,MTRNR2L6,0
UBTF,TET1,1
E2F6,IPO13,1
MLLT3,HNF1B,0
CUL4A,RAB6A,1
SUZ12,VTA1,1
SALL4,EXD2,0
UBTF,CEP120,1
TAF1,WDFY2,1
SALL4,MAX,0
CHD1,TNPO1,1
SIRT6,PSMF1,0
BRD4,STOML2,1
DMAP1,EPC1,0
SMAD3,PARP2,1
ZBTB40,RPS6,1
SMARCA4,FAM49B,0
HDAC6,CCDC88A,0
RYBP,KBTBD4,0
TCF4,CCDC92,1
BCL11A,DCAF11,1
SMC1A,GARS,0
PRDM1,SEC14L1,1
CDK12,PHB2,0
CHD7,TMEM9,0
GABPA,USF1,1
PDX1,BRD1,0
ATF2,SLC25A4,1
HDAC6,MYC,0
PHF8,NPAS4,0
BANP,GSN,0
TP53,TACO1,1
TCF12,SMARCA4,1
CDC73,CTCF,0
KLF5,SCML1,1
NR1H3,HNRNPH1,0
KDM5A,SF3A3,1
PHF8,ATR,1
CTCF,METAP1D,1
GFI1B,STAT1,1
SOX17,PSMD6,0
KDM2B,TAF1,1
SUZ12,CBWD3,1
BRD4,GATA6,1
BACH1,HSPH1,0
MAFK,TWISTNB,0
HMGB1,ALG10B,0
MLLT3,RYBP,1
TBP,METTL9,1
E2F6,GRWD1,1
SMAD2,ZBTB40,1
TAL1,ATF2,1
KDM2B,RBM28,1
LEF1,LUC7L2,0
PCGF1,EXD2,1
ZFP42,ZCCHC4,0
SOX9,KLHL12,1
FOXH1,AMD1,0
SIRT6,IPO13,0
SOX17,CPPED1,0
USF2,FAM216A,1
PRDM1,EP300,1
SMAD2,SIX5,1
KDM5B,PLK3,1
TP53,GTF2F1,1
TET1,DIAPH1,0
CDK12,HIST1H4K,0
TET1,CCDC124,0
USF1,NUF2,1
HEY1,EIF3F,1
NR5A2,RPL26,0
TRIM28,HIST1H4C,0
ZNF274,PGBD4,0
SALL4,CCNT1,0
TCF4,CCNG2,1
POU5F1,HPS5,1
CTBP2,PRDM1,1
SMAD3,TP63,0
TAL1,HIST1H4K,0
PHF8,PBLD,1
EOMES,RNF2,0
RBPJ,EXD1,1
FOSL1,MRPL24,0
EP300,MCEE,1
ZNF76,GNAI2,1
ZFP91,GATA6,0
SOX17,NOP14,0
DDX20,ATF2,1
NANOG,HIST2H4B,1
PDX1,CCDC150,1
CTCF,SNRPE,1
PHF8,DDX18,1
NR1H3,ADK,0
EZH2,KLF4,1
CHD7,HIST1H4C,0
THAP11,TACC2,0
SMARCA4,NECAP2,1
BANP,ACIN1,0
HEY1,CAPS2,1
LEF1,RAB37,0
EPC1,DNMBP,0
STAT1,KAT5,1
HNF4A,KDM1A,1
TAL1,SLC33A1,1
SMC3,RNF2,1
YAP1,RAB6A,0
POU5F1,MTRNR2L6,1
KAT5,DTWD1,0
BACH1,GTF2H3,1
KDM4A,CUL4A,1
WRNIP1,WDHD1,0
PAX7,COMMD6,0
YAP1,JUN,0
DMAP1,SUGT1,0
MAX,DTWD1,1
GATA6,PAX7,0
PRDM1,ANAPC2,0
BRD2,TBC1D19,1
EPC1,SH2B1,0
PAX6,USP53,0
SMARCA4,ATF2,1
KDM2B,DDX5,1
TFAP2A,TRDMT1,1
PRDM1,DNMBP,0
ATF2,TFAP2C,0
SIRT6,CELSR3,1
RAD21,WWC2,1
NFYC,TET2,0
SOX17,GNAI2,0
BCL11A,GATA3,1
TET1,CREB1,0
RYBP,KDM4A,0
SP1,PIK3R3,1
LEF1,POU5F1,0
HEY1,COPS7B,1
NIPBL,KDM1A,1
GATA6,BRD3,0
BRD1,SLC25A26,0
HNRNPH1,EIF4E2,0
GFI1B,SP2,1
EGR1,UBR4,1
NUP98,CELSR3,0
GATA4,SECISBP2,1
JMJD1C,MIA3,0
NUP153,BNIP1,0
ASXL1,TRDMT1,0
DCP1A,CPPED1,0
KDM3A,METTL1,0
FOXM1,SH2B1,1
FOXN3,STAT3,0
BRCA1,HIST2H4A,0
HDAC6,NRF1,0
TBPL1,FOSL1,0
MAFK,BCOR,0
KDM5A,SOX2,0
NFYC,MAPK1IP1L,0
WRNIP1,CAPS2,1
DCP1A,MRPL39,1
NUP153,CCNG2,0
SP2,BRD2,1
HDAC6,THAP2,0
NUP98,RBBP5,0
SRF,GTF2H2C,1
NUP153,BRCA1,0
ZBTB40,NBPF1,0
ZBTB40,DHRS13,0
NIPBL,AHCYL1,1
UBTF,HNRNPH1,1
TAF7,SMAD1,1
ZFP42,ADNP,1
AR,NSA2,1
ASXL1,E2F6,0
ASXL1,HMGXB3,0
FOXM1,NOLC1,1
DDX20,POLR3B,0
BCL11A,GTF2H2,0
MAX,RANBP2,1
UBTF,MATR3,1
SUZ12,SLC39A3,1
FOXN3,SPECC1,1
KDM1A,TRIM28,1
E2F6,GLOD4,1
JMJD1C,POR,0
SIX5,AQR,1
AFF1,NANOG,0
BACH1,TET1,0
PRDM1,CTDP1,0
KAT7,SH2B1,1
GATA4,FAF1,1
CDK12,GFI1B,0
INTS12,FAM76A,0
TET2,ZNF76,1
NR1H3,PHB2,0
CHD7,GARS,0
BRD2,STX18,1
HNRNPH1,STRA6,0
CTCF,HPD,1
SIRT6,WDHD1,0
NR1H3,HSPH1,1
KDM5B,KLF4,1
TAF2,FEM1A,0
FOXN3,NAT10,0
THAP11,AHCYL2,1
TP63,CAMLG,1
ZBTB40,EIF2B4,1
ZNF143,INTS5,1
INTS12,SRF,0
PRDM1,LONP1,0
TBL1X,COPS2,0
SOX17,MAFK,0
CDC73,ZNF76,0
TAL1,TCF12,1
KDM5A,FOS,0
CUL4A,ATR,0
PALB2,YAP1,1
TET1,SEC31A,0
BRD4,INTS12,1
TP63,SCML1,0
ZNF207,SMC1A,0
EOMES,SEC31A,0
THAP11,KDM2B,0
HEY1,CTNNB1,1
SRF,EP300,1
KDM3A,GATA6,0
TAF1,AP4B1,1
SP4,SIX5,1
JMJD1C,HMGB2,1
GFI1B,LAMP1,1
MXI1,RWDD1,1
EGR1,SMARCD2,1
EZH2,RANBP1,0
YY1,HEY1,1
TAF7,EHD3,1
ZBTB40,MPHOSPH10,1
MAFK,MRPS15,1
RUVBL1,RPS13,0
SNAI2,SESN1,0
PAX6,PLEKHM3,0
KDM3A,TRIM37,0
HMGB2,KAT7,0
DCP1A,TNPO1,1
CDK12,HIST2H4A,0
NUP98,MTRNR2L6,0
SALL4,MRPS17,0
SNAI2,SCAF11,0
TBP,HAND2,1
DDX5,THAP2,0
SOX9,NBPF1,0
YAP1,RAB37,0
GFI1B,USP30,0
RYBP,FOXA1,0
WRNIP1,MIPEP,0
HMGB1,CLUAP1,0
HNRNPH1,NDUFS3,0
NR2F1,POU5F1,0
PALB2,MFSD8,0
