Name.TF,Name.Target,label
Dbp,Casq1,0
Nfic,Rhob,0
Mtf2,Frat1,0
Nr0b1,Ndst1,0
Usf2,Smarca1,0
Pou2f2,Ubtd2,0
E2f3,Prmt8,0
Pias3,Col5a2,0
Rara,Adamts14,0
Nr3c2,Ube2b,0
Elk3,Clcn3,0
Pax8,Gata3,0
Mafb,Zic3,0
Gli3,Esrp1,0
Vdr,Parp14,0
Arnt2,Tcl1,0
Atf2,Cabp7,0
Msx1,Nebl,0
Nkx2-1,Sulf1,0
Rb1,Slc44a1,0
Pax3,Efnb1,0
Klf5,Notum,0
Pou1f1,Maf,0
Pbx2,Bmp2,0
Zbtb33,Triobp,0
Hoxa9,Bmp2,0
E2f2,Rai2,0
Jdp2,Prkg2,0
Meis2,Adamts5,0
Dlx5,Jph2,0
Rarb,Meis1,0
Stat4,Ermn,0
Ovol2,Rspo2,0
Klf10,Lrrn3,0
Plagl1,Irx5,0
Cited2,Ntn4,0
Dlx2,Cdc14a,0
Hnf4a,Mreg,0
Atf3,Capn6,0
Pax8,Dll1,0
Irf1,Bsn,0
Pias3,Batf2,0
Hoxa10,Id3,0
Pbx1,Unc13a,0
Rfx2,Rufy3,0
Bmi1,Ranbp9,0
Hnrnpk,Pou3f2,0
Irf5,Pknox2,0
Kdm5a,Dusp5,0
Nfat5,Eif5a,0
Elf4,Ctcf,0
Foxh1,Iqsec2,0
Mtf1,Prdm16,0
Rb1,Cxcl16,0
Msx2,Heg1,0
Hmga2,Itpr3,0
Irf9,Ddx17,0
Hesx1,Ism1,0
Cited2,Gfod1,0
Sox4,Kcnb1,0
Emx2,Tm9sf3,0
Shox2,Wnt2,0
Foxp1,Kcnc1,0
Tbx21,Kctd19,0
Sap30,Pitx1,0
Irx3,Ubap2l,0
Zfx,Mycn,0
Sim2,Nptxr,0
Hoxc8,Smtnl1,0
Sertad1,Pdzrn4,0
Nfic,Lrtm1,0
Sin3b,Junb,0
Sox6,Kcna6,0
Ahr,Cntn1,0
Runx2,Hand2,0
Tbx6,Igdcc3,0
Nfyb,Sobp,0
Btaf1,Jph2,0
Eomes,Cacng7,0
Tbx21,Cpne9,0
Nfe2,Lhx9,0
Trp73,Ckb,0
Tead2,Mzt1,0
Hoxc9,Tbx3,0
Purb,Rspo2,0
Nr4a2,Tox3,0
Foxp2,Pnma2,0
Meis2,St8sia4,0
Setdb1,Cxcl16,0
Rcor2,Plagl2,0
Etv5,Chml,0
Irx3,Pou3f3,0
Tbl1x,Marcksl1,0
Skil,Tnrc18,0
Hesx1,Mbtd1,0
Thrb,Fbxo43,0
Pou3f3,Slc17a9,0
Pou1f1,Kitl,0
Wdr5,Cxcl16,0
Dlx2,Egr1,0
Phc1,Ttc9b,0
Fos,Hoxb5,0
Cux2,Hmgb1,0
Rcor2,St3gal1,0
Ubtf,Gdf6,0
Pax1,Maneal,0
Mybl2,Dab2,0
Mafg,Adamts17,0
Mxi1,Hoxb7,0
Hoxa11,Sox11,0
Bcl6b,Usp46,0
Sox6,Dag1,0
Setdb1,Fmnl1,0
Kat5,Stard10,0
Cdx1,Celf4,0
Meis2,Ghr,0
Mafk,Grik3,0
Gli1,Scn1b,0
Smarca2,Matn2,0
Lhx2,Bves,0
Ddit3,Plekha6,0
Hoxd11,Sypl2,0
Dbp,Sema6c,0
Sox13,Arhgap6,0
Myb,Twf2,0
Kdm5a,Chn2,0
Nkx2-1,Polr3e,0
Hlf,Srsf12,0
Smad9,Snd1,0
Isx,Spock3,0
Nfyc,Ctnna3,0
Sox7,D930048N14Rik,0
Gli2,Mier1,0
Plagl1,Nrk,0
Smad6,Epas1,0
Cdx1,Sik3,0
Sertad1,Rara,0
Hoxa4,Lin28a,0
Pou1f1,Nme2,0
Sox5,Shank2,0
Rcor1,Foxp2,0
Sap30,Sp9,0
Mxi1,Notch4,0
Msx2,Cbfa2t3,0
Hnrnpk,Mmgt2,0
Trp63,Gpr85,0
Hand2,Pea15a,0
Arid1a,Efnb3,0
Lin28a,Csnk2a2,0
Eomes,Ephb1,0
Sox30,Gadd45b,0
Hoxa9,Lancl3,0
Hoxa4,Ccdc28a,0
Spib,Id4,0
Smad1,Pdp1,0
Hoxa9,Acvr2b,0
Cux2,Scamp1,0
Purb,C1ql3,0
Irx3,Hoxa6,0
Egr2,Gabrb3,0
Tbx20,Ttc9b,0
Fosl2,Zbtb34,0
Nfatc2,Prox1,0
Pbx2,Nsmaf,0
Nfyc,Oaf,0
Atf3,Wnt3,0
Smad6,Vav3,0
Hif1a,Nat8l,0
Aff3,Epha7,0
Ciita,Efna1,0
Hoxb5,Acsl4,0
Bach2,Spic,0
Mtf1,Tbx18,0
Ets1,Rab34,0
Rarg,Rab1b,0
Six6,Bcl6,0
Tcf4,Rab12,0
Sertad1,Brd1,0
Tgfb1i1,Ndufa13,0
Pknox1,Ppp2r2b,0
Trp63,Ctnna3,0
Fosb,Stim2,0
Junb,Ttc7b,0
Rb1,Igdcc3,0
Id3,Trh,0
Erf,Foxd1,0
Nfat5,Slc31a1,0
Dmrt1,Itpr1,0
Sall4,Capn2,0
Foxp2,Efnb2,0
Myt1l,Lefty2,0
Thrb,Podn,0
Irf9,Sgk1,0
Sox4,Dnmt3b,0
Elf3,Mov10,0
Smarca2,Rnf157,0
Emx2,Ppm1h,0
Tcf4,Ahnak,0
Hoxa2,Ebf3,0
Cux2,Pnkd,0
Ahr,Cntrob,0
Max,Prmt8,0
Rcor1,Lrrn1,0
Six3,Ubqln4,0
Spib,Zyx,0
Nr5a2,Shank2,0
Hic1,Nfkbiz,0
Hoxc9,Phf13,0
Eomes,Scamp1,0
Arntl,Lck,0
Plag1,Srsf2,0
Hoxd13,Prmt8,0
Lmx1b,Sidt2,0
Ctnnb1,Cabp4,0
Eed,Rfx2,0
Rcor1,Lrrc8d,0
Pax5,Nefl,0
Rxrg,Ebf1,0
Meis2,Scel,0
Foxk1,Rtf1,0
Tgfb1i1,Pde4a,0
Pax3,Rtn4r,0
Hmga2,Ehmt1,0
Rarg,Tmem43,0
Nr3c2,Dio3,0
Etv4,Bhlhe41,0
Trp73,Mt4,0
Thrb,Sfn,0
Ctnnb1,Lmo2,0
Ehf,Mybpc1,0
Mlxipl,Bahd1,0
Cux1,Shb,0
Vax2,Pdzrn3,0
Tbx20,Sirt1,0
Hoxd13,Chpf,0
Klf5,Apln,0
Hoxa2,Smad7,0
Bach1,Pum1,0
Hmga2,Esr1,0
Hoxa11,Sema6c,0
Mllt3,Wnt4,0
Zscan10,Liph,0
Hlf,Mal2,0
Dlx2,Sox11,0
Elk3,Trp63,0
Irf5,Rspo3,0
Elf4,Ildr2,0
Mxi1,Elavl3,0
Dbp,Glipr2,0
Mixl1,Rtn4r,0
Smad6,Jph2,0
Klf2,Asxl1,0
Vax2,Vsx2,0
Bmi1,Tcta,0
Hesx1,Smad7,0
Barx1,Scml4,0
Rxrg,D930048N14Rik,0
Bhlhe41,Inpp5a,0
Snai2,Brd3,0
Sin3b,Casz1,0
Id1,Gli3,0
Foxo3,Pnck,0
Pou2f2,Rims1,0
Hoxa2,Dgkz,0
Plag1,Celf3,0
Ddx5,Akt3,0
Maf,Zfp423,0
Tead2,Ccdc80,0
Hoxb5,Zswim6,0
Rel,Id4,0
Six2,Fblim1,0
Eed,Mitf,0
Tef,Zfp277,0
Zfx,Adcy1,0
Barx2,Zeb2,0
Dpy30,Ext1,0
Rfx2,Pdzk1,0
Usf1,Aldh7a1,0
Rest,Cntn6,0
Nfatc1,Pmp22,0
Zfp423,Mobp,0
Ovol2,Dnajb12,0
Trp63,Vgll3,0
Ikzf2,Prdm6,0
Foxp1,Ly6h,0
Phc1,Nrip1,0
Pax9,Cd37,0
Cbfa2t3,Lrrc8c,0
Dlx5,Hoxb13,0
Foxo3,Unc13a,0
Pml,Sync,0
Sox8,Tead2,0
Prdm14,Hoxa6,0
Stat5a,Adcyap1r1,0
Pknox1,Parm1,0
Trp73,Hesx1,0
Vsx2,Slc15a1,0
Irf5,Clcn3,0
Nr4a2,Pigv,0
Foxh1,Ovol1,0
Gli1,Scel,0
Nkx2-1,Hoxc13,0
Cebpd,Lmx1a,0
Jdp2,Nr2e1,0
Ovol1,Foxp2,0
Hoxb5,Lrfn1,0
Hivep2,Tcf15,0
Sox13,Ptch2,0
Setdb1,Ankrd34a,0
Purb,Asxl3,0
Tbp,Fam131c,0
Spib,Sulf1,0
Foxj3,Il4,0
Bcl6b,Emp1,0
Meis1,Adcyap1r1,0
Hoxa11,Flii,0
Sox13,Snx2,0
Taf1,Kcnh3,0
Kat2a,Syne1,0
Tbx20,Hspbap1,0
Hoxc10,Sel1l3,0
Insm1,Ankrd11,0
Lhx2,Kank4,0
Foxk1,Fam83h,0
Ncor1,Slitrk4,0
Dlx2,Wdr1,0
Taf1,St3gal1,0
Pax3,Ranbp9,0
Vsx2,Lingo2,0
Nr4a2,Kat2a,0
Zic1,Smtnl1,0
Lmo2,Stx11,0
Nr4a3,Mbnl1,0
Ybx1,Prox1,0
Pax1,Gjb1,0
Pax1,Nrp2,0
Fos,Ntng1,0
Bach2,Nckap5,0
Ikzf2,Dab2ip,0
Srebf2,Kif26b,0
Lmx1b,Foxf2,0
Rarg,Map3k8,0
Dbp,D930048N14Rik,0
Pml,Tle1,0
E4f1,Cnn2,0
Lmx1b,Wnt9a,0
Nfyc,Pitpnc1,0
Sox30,St6galnac5,0
Nr1d1,Pde11a,0
Taf1,Jakmip2,0
Pax6,Nova2,0
Msx1,Traf4,0
Etv5,Angpt1,0
Kat5,Tnnt2,0
Hoxb3,Ctnna1,0
Etv1,Scn3a,0
Rarb,Meox1,0
Sp4,Anxa9,0
Smad9,Bap1,0
Nupr1,Hs6st2,0
Irf5,Copz2,0
Runx1t1,Dusp6,0
Ovol2,Col1a1,0
Nkx2-1,Pde10a,0
Smc3,Sh3tc2,0
Gbx2,Ankrd34a,0
Klf2,Elovl5,0
Cbfa2t3,Ets1,0
Tgif1,Lif,0
Tgif1,Mycn,0
Ahr,Pex1,0
Mafk,Trim66,0
Zfp423,Klf13,0
Hoxa2,Pde2a,0
Tbx6,Cyr61,0
Rel,Usp46,0
Rcor2,Begain,0
Trp63,Tmem151b,0
Foxk1,Edn2,0
Foxp2,Esrp1,0
Irf8,Pfn2,0
Kdm5b,Dram1,0
Hmga2,Lypla2,0
Hoxa11,Ogdhl,0
Thrb,Bnip3,0
Insm1,Zswim5,0
Grhl2,Zeb2,0
Hnrnpk,Hmga2,0
Kdm5b,Zeb1,0
Klf2,Capzb,0
Smad7,Col14a1,0
Prrx2,Nova2,0
Bcl3,Klf3,0
Meis1,Sox30,0
Dmtf1,Hmga2,0
Taf1,Mybl2,0
Sox13,Lypla2,0
Irf2,Nlgn3,0
Six3,Msc,0
Myt1l,Osm,0
Nrip1,Ttc36,0
Cebpd,Lin28a,0
Dlx2,Rxrg,0
Hnrnpk,Gpc1,0
Ascl2,Dab1,0
Zfpm1,Cacna1c,0
Srebf2,Pirt,0
Hoxb3,Cabp4,0
Mafg,Sbk1,0
Ybx1,Hoxd9,0
Kdm3a,Elovl1,0
Etv5,Spic,0
Nfatc4,Cdc42bpa,0
Nupr1,Npr3,0
Zbtb33,Gng10,0
Barx2,Serbp1,0
Kat2a,Anp32b,0
Hif1a,Sfrp2,0
Rfx2,Ppp2r5c,0
Vax2,Esr1,0
Hlf,Id3,0
Ddx5,Pacsin1,0
Tef,Tnfaip6,0
Hoxa9,Lpgat1,0
Skil,Dido1,0
Foxj3,Cyld,0
Msx1,Tgfb1i1,0
Hoxa1,Nos3,0
Sap30,Phc2,0
Hif1a,Hoxa4,0
Sox8,Flii,0
Msx1,Stk10,0
Zbtb17,Il11,0
Foxo3,Hoxd3,0
Ascl1,Pigv,0
Srebf2,Efnb1,0
Tead2,Pgbd5,0
Hoxc9,Ehmt2,0
Atf6,Zmat4,0
Gbx2,Trim2,0
Tgfb1i1,Vav3,0
Nfyc,Foxc1,0
Pou3f1,Gja1,0
Runx1t1,Mlec,0
Ovol2,Hmgn5,0
Ets1,Homer2,0
Foxj3,Ckmt1,0
Msx2,Rassf1,0
Nfatc2,Eef1d,0
Fos,Nphs1,0
Irx3,Nbl1,0
Skil,Ywhag,0
Egr1,Acta2,0
Gli1,Nnat,0
Eomes,Morc2a,0
Nr4a2,Pcdh8,0
Hoxc13,Stau2,0
Hoxa11,Ebf4,0
Tcf4,Cpeb2,0
Foxc1,Rcc2,0
Rfx2,Crtac1,0
Lin28a,Scml4,0
Sox30,Ccdc148,0
Pax9,Cbx8,0
Trim28,Pea15a,0
Hmga2,Chrnb1,0
Cebpd,Hormad2,0
Hic1,Lsm12,0
Sox5,Rcc2,0
Gli2,Lax1,0
Cux1,Cdh11,0
Maff,Kif26b,0
Stat4,Rbm47,0
Six1,Krt17,0
Lmx1b,Ntn4,0
Ets1,Dsp,0
Pou2f3,Fut9,0
Erf,Bdnf,0
Rora,Marcks,0
Zscan10,Lmx1a,0
Smad7,Rb1,0
En1,Rassf1,0
Nfyc,Hoxc13,0
Irf1,Celf3,0
Ahr,Ror2,0
Vdr,Maged2,0
Meis1,Sst,0
Nfat5,Ntn4,0
Hoxa3,Khdrbs1,0
Pitx2,Gnas,0
Ybx1,Lef1,0
Pou2f2,Ube2v1,0
Rcor2,Gad1,0
Tgfb1i1,Foxq1,0
Zfpm1,Wnt4,0
Tgfb1i1,Chpf,0
Hoxa13,Capn2,0
Pitx1,Mreg,0
Nfe2l1,Flii,0
Sin3b,Cmtm4,0
Ets2,Ebf1,0
Klf10,Onecut2,0
Dmtf1,Rb1,0
Nacc1,Gpbp1,0
Nfil3,Phox2a,0
Hoxb3,Rnf19b,0
Bhlhe40,Prkag1,0
Nfyb,Asns,0
Cdx1,Ildr2,0
Hoxa13,Egr2,0
Smad9,Per1,0
Hoxc10,Sumo3,0
Wdr5,Hoxd8,0
Foxc1,Ddx21,0
Wwtr1,Parp14,0
Foxk1,Tmem25,0
Hoxd11,Aspscr1,0
Hoxa2,Tbx3,0
Sox11,Lax1,0
Hoxa11,Tgfb1i1,0
Stat4,Tnfsf15,0
Dpy30,Atmin,0
Rfx3,Arpc1b,0
Zfpm1,Zfp697,0
Plag1,Rnf128,0
Mlxipl,Gsc,0
Gata6,Dpysl2,0
Smad9,Heg1,0
Lmx1b,Snx2,0
Ahr,Adamts17,0
Plagl1,Traf4,0
Pura,Gnptab,0
Klf15,Sphk1,0
Grhl2,Trim66,0
Ovol2,Isl1,0
Hmgb2,Otx2,0
Plag1,Dusp3,0
Nfyc,Syt9,0
Hoxd11,Grin3a,0
Tgfb1i1,Ppp1r8,0
Cebpd,Ccdc106,0
Nfat5,Mgll,0
En1,Rbms2,0
Hic1,Arl8a,0
Zscan10,Snai1,0
Six1,Jun,0
Fosl2,Fzd10,0
Meis2,Hnrnpa2b1,0
Nfat5,Smad7,0
Max,Rel,0
Bach2,Tiam2,0
Etv1,Ptprm,0
Cux1,Kcnt2,0
Klf10,Zbtb10,0
Sox6,Zic3,0
Sap30,Etv5,0
Klf3,Gngt2,0
Smad9,Slc1a2,0
Ets2,Ppm1h,0
Jun,Crb3,0
Gata6,Col14a1,0
Vax2,Shoc2,0
Zic3,Tmem151b,0
Ciita,Nova1,0
Klf15,Ptch2,0
Parp1,Actg2,0
Gadd45a,Adamts5,0
Msx1,Ptpn21,0
Ciita,Rab22a,0
Fli1,Mypn,0
Klf2,Ypel5,0
Bhlhe41,Zbtb11,0
Ascl2,Arf5,0
Lin28a,Ak4,0
Vdr,Chst8,0
Nr4a2,Lmx1b,0
Zbtb33,Khdrbs1,0
Zbtb33,Dtd1,0
Mxi1,Fzd8,0
Zfp423,Hoxc8,0
Phc1,Nfil3,0
Hoxa1,Nckap1,0
Hoxc8,Eif5a,0
Pou2f3,Sox11,0
Hnf1a,Angpt1,0
Hoxa13,Phldb1,0
Smad1,Maneal,0
Egr2,Nr0b1,0
Hoxa13,Serpina3n,0
Hoxa5,Tsc22d3,0
Nacc1,Pcyt1b,0
Etv1,Lck,0
Hmgb2,Nckap5,0
Pou3f3,Adamts15,0
Bach2,Dlgap1,0
Parp1,Nefl,0
Zbtb7a,Per1,0
Etv1,Abhd2,0
Barx2,Fgf11,0
Zscan10,Tgfb2,0
Lmx1b,Gprc5b,0
Tgif1,Dpp4,0
Dmap1,Zbtb8a,0
Fosb,Fam13a,0
Tead1,Habp2,0
Tcf7l2,Map3k8,0
Eomes,Ermn,0
Parp1,Rab11fip5,0
Pbx2,Mybl2,0
Meis1,Fam131c,0
Bcl6b,Lgr5,0
Id1,Tgif1,0
Cdx1,Nlgn3,0
Zfx,Kcnh3,0
Irf5,Tuft1,0
Cux2,Slc4a3,0
Pou2f3,Igfbp4,0
Mitf,Tnfaip6,0
Foxc1,Trim56,0
Pbx1,Traf3,0
Ovol1,Cpne5,0
Btaf1,Lmx1b,0
Tef,Scn1b,0
Klf2,Myt1l,0
Sox7,Cacna1c,0
Sox8,Epha2,0
Pbx1,Nptxr,0
Cux2,Hoxb7,0
Taf12,Tmeff2,0
Nacc1,Pnma2,0
Fosl2,Sfn,0
Smc3,Gprc5c,0
Srebf2,Hnrnpab,0
Pax6,Six2,0
Tbx5,Apln,0
Six6,Sec16b,0
Cebpd,Trim3,0
Nr5a2,Pou2f2,0
Btaf1,Adrb1,0
Nfil3,Erf,0
Foxg1,Bmi1,0
Pitx2,Copz2,0
Meis2,Sms,0
Six2,Iffo2,0
Kat2a,Mall,0
Smad1,F3,0
Runx1t1,Jakmip2,0
E4f1,Bmp2,0
Nfatc1,Nfil3,0
Id3,Tnfrsf12a,0
Cited2,Cacnb2,0
Phc1,Ppp2r5c,0
Sox4,Cdh17,0
Foxg1,Fbxo30,0
Tbx20,Dyrk1a,0
Foxp2,Ptch1,0
Chd4,Stxbp5l,0
Btaf1,C1ql3,0
Pou2f3,Tmem200a,0
Hic1,Tcl1,0
Cux1,Ctnnd1,0
Ovol1,Rb1,0
Rfx3,Hoxd8,0
Foxp3,Cpsf4l,0
Foxp3,Cmtm4,0
Prdm5,Uchl5,0
Sox30,Vav3,0
Elk3,Marcksl1,0
Hivep2,Osm,0
Nacc1,Zfp644,0
Pax6,Tro,0
Gtf3c1,Ehf,0
Mitf,Lgr4,0
Hoxd13,Lif,0
Hoxd13,Myh9,0
Nfe2,Asns,0
Bmi1,Usp46,0
Gli1,Actn3,0
Hivep2,Rgs8,0
Dmrt1,Dusp5,0
Aire,Cacnb2,0
Hoxa4,Aldh1a3,0
Sertad1,Ryr2,0
Elf4,Plxna4,0
Ikzf2,Fam78a,0
Barx1,Pola1,0
Grhl2,Nr2e1,0
Sox13,Cited2,0
Sall1,Ildr2,0
Pou3f1,Phlda1,0
Rel,Prg4,0
Wwtr1,Phf19,0
Vax2,Adcy7,0
Klf2,Il4,0
Tgfb1i1,Elavl4,0
Klf2,Wnt7a,0
Nacc1,Krt84,0
Klf10,Csf3r,0
Sertad1,Lrrn1,0
Elf5,Trim66,0
Ovol2,Six1,0
Atf7,Gja1,0
Elf1,Mgll,0
Ets2,Dclk1,0
Sall4,Pitx1,0
Grhl2,Tagln3,0
Hlf,Ptpn5,0
Elf3,Nebl,0
Hoxa11,Bhlhe41,0
Epas1,Tulp4,0
Hesx1,Ctcf,0
Kat2a,Ankrd28,0
Hoxc13,Ptms,0
Prdm5,Nr4a1,0
Hlf,Chd2,0
Rb1,Tmem43,0
Hivep2,Cnn1,0
Nupr1,Pitpnc1,0
Foxp1,Esrp1,0
Irf3,Slc28a1,0
Hoxc8,Foxc1,0
Sox30,Smo,0
Rcor1,Lsm12,0
Satb1,Hnf1a,0
Gtf3c1,Yes1,0
Nfil3,Hoxc11,0
Rcor2,Hoxa2,0
Arnt2,Epas1,0
Six3,Hoxd3,0
Zbtb7a,Pmp22,0
Bach2,Serpina3n,0
Nfyb,Grik3,0
Sertad1,Ptp4a3,0
Hmga2,Sfn,0
Dmrt1,Rel,0
Pml,Smad3,0
Ncoa2,Isl1,0
Hoxa3,Smad2,0
Suz12,Sox2,0
Klf15,Chd7,0
Gli1,Prrt3,0
Foxc1,Fgfr1,0
Epas1,Hes1,0
Esr2,Grip1,0
Sap30,Chn2,0
Hoxa4,Smad3,0
Nrip1,Bsn,0
Hif1a,Mt4,0
Foxh1,Tsc22d3,0
Foxg1,Slc22a4,0
Bach1,Lrrc8e,0
Stat4,Zbtb12,0
Irx3,Ltbr,0
Zic1,Nab1,0
Prdm14,Dgkq,0
Hic1,Kctd10,0
Esr2,Cplx2,0
Zscan10,Akt3,0
Usf1,Pabpn1,0
Zbtb33,Grik3,0
Dmrt1,Tgfbr1,0
Bcl6,Pdgfa,0
Grhl2,Podn,0
Sox5,Lrrc8e,0
Ahr,Amfr,0
Dbp,Tbx18,0
Nfyc,Ptpn14,0
Hnrnpk,D930048N14Rik,0
Kdm3a,Ttc7b,0
Sox4,Fjx1,0
Pou4f1,Aspa,0
Insm1,Mapt,0
Lef1,Cdc42bpa,0
Ybx1,Sox4,0
Foxp3,Efna5,0
Msx1,Nrp2,0
Trp63,Tsc22d1,0
Hivep2,Vcp,0
Dbp,Gli3,0
Nr1h2,Dab1,0
Tbx20,Rab3il1,0
Zic3,Has2,0
E4f1,Cdh2,0
Bach1,Gabrb3,0
En1,En1,0
Gbx2,Etv6,0
Foxp2,Maf,0
Nr3c2,Dyrk2,0
Sox7,Fbxo11,0
Pax8,Runx2,0
Hoxa1,Srr,0
Bhlhe41,Apln,0
Nfe2l2,Adcyap1r1,0
Nupr1,Pou3f3,0
Hoxa1,Ak4,0
Gli3,Ppp3ca,0
Bcl3,Cpne9,0
Pax1,Nlk,0
Eomes,Nr4a1,0
Bach1,Jun,0
Hoxc8,Prdm11,0
Phc1,Gria3,0
Irf5,Itpka,0
Smad7,Trip12,0
Wwtr1,Nfil3,0
Nr2f1,Trp63,0
Erf,Gabra3,0
Prdm14,Ngef,0
Vax2,Kdm2b,0
Hes1,Tes,0
Foxh1,Parm1,0
Rcor2,Tmem151b,0
Irf9,Zfp36l1,0
Klf10,Tmem200a,0
Pou1f1,Zbtb25,0
Hhex,Dlx2,0
Hoxc8,Nsg2,0
Kat5,Cdh2,0
Plag1,Hspe1,0
Foxp3,Trp63,0
Rel,Cav2,0
Pax1,Creb3,0
Atf7,Fzd7,0
Hoxa5,Ifng,0
Parp1,Dag1,0
Pou3f3,Cdc42bpb,0
Sap30,Matn2,0
Dnmt3b,Vav3,0
Runx1t1,Nlk,0
Cux2,Ankrd11,0
Ar,Msc,0
Sertad1,Nova2,0
Emx2,Perp,0
Lef1,Cdk14,0
Atf4,Zbtb34,0
Mafg,Atp2b2,0
Jun,Myt1l,0
Hoxc8,Kcnk3,0
Tef,E2f1,0
Pbx1,Wnt2b,0
Nfe2l1,Tead3,0
Mtf2,Mreg,0
Rest,Bnc2,0
Hoxb5,Traf4,0
Bcl6b,Dnajc11,0
Cdx1,Rcan1,0
Meis1,Gng10,0
Bach1,Pth1r,0
Six6,Sash1,0
Klf3,Tead3,0
Ctnnb1,Klf2,0
Elf5,Fhl1,0
Snai2,Gata6,0
Pou2f2,Utp14b,0
Foxg1,St8sia4,0
Xbp1,Jam2,0
Nfatc2,Nostrin,0
Smarca2,Slc22a4,0
Mtf2,Marcksl1,0
Usf1,Sema4a,0
Nrip1,Klf13,0
Klf10,Kdm2b,0
Ctnnb1,Sim2,0
Nfyc,Maff,0
Pml,Ildr1,0
Kdm3a,Slc20a2,0
Tcf4,Shroom4,0
Nr2f1,Atxn7l1,0
Dmtf1,Slc43a1,0
Eomes,Fhod1,0
Sp4,Lmo4,0
Hoxc10,Tuft1,0
Zic1,Shroom4,0
Irx3,Gli1,0
Hoxb8,Scn3a,0
Rcor1,Faf2,0
Hoxc8,Itga10,0
Arid3a,Ccdc148,0
Ovol2,Ppp2r2b,0
Dnmt3b,Lrfn1,0
Plag1,Ptprf,0
Chd4,Hoxc10,0
Pou3f3,Aspa,0
Trp63,Crlf1,0
Nfil3,Sema3b,0
Nrip1,Abi3bp,0
Mxi1,Prelp,0
Hoxa4,Zic3,0
Hoxa1,Asxl1,0
Smarca2,Runx1,0
Id1,Sncb,0
Kdm3a,Farp1,0
Ascl1,Ubtd2,0
Hoxc9,Satb2,0
Hoxc8,Frmd4b,0
Rcor1,Satb2,0
Prdm5,Hoxc8,0
Snai2,Vgll3,0
Pitx1,Ccne2,0
Hnrnpk,Vav3,0
Pou1f1,Rgs8,0
Six3,She,0
Msx2,Eif2a,0
Smad1,Tgfb1,0
Maff,Sema4a,0
Lmx1b,Meox1,0
Pitx1,Kctd15,0
Lmx1b,Nrcam,0
Six6,Cyp26a1,0
Tbx20,Ppp2r2b,0
Irf5,Il1rapl1,0
Mixl1,Hnrnpab,0
Irf2,Cacng7,0
Nfyb,Syt9,0
Smad6,Parm1,0
Nr4a3,Rbpj,0
Hhex,Egr2,0
Pitx2,Slc23a3,0
Hlf,Bmp2,0
Gbx2,Fgfr1,0
Bcl3,Sorcs2,0
Egr1,Peg10,0
Sp4,Gdf10,0
Prrx2,Kdm3b,0
Tbl1x,Bhlhe41,0
Atf6,Prg4,0
Pou1f1,Caskin1,0
Cdx1,Pdgfa,0
Hoxb4,Nuak1,0
Prdm14,Srsf12,0
Smarca2,Suz12,0
Hoxc10,Pdzk1,0
Tgif1,Fblim1,0
Elk3,Abhd2,0
Prdm5,Etv1,0
Six2,F3,0
Sp4,Prkar1b,0
Tcf4,Strn,0
Sall1,Cryab,0
Pax3,Phf19,0
Zfpm1,Mme,0
Mybl2,Txnip,0
Ets2,Nr5a2,0
Klf10,Fbxl7,0
Nr4a3,Fam81a,0
Pitx1,Ddc,0
E4f1,Phf13,0
Nipbl,Cobl,0
Msx2,Pdgfa,0
Nr4a2,Dpf3,0
Hesx1,Trim8,0
Pou3f3,Marcks,0
Pias3,Tbx3,0
Six1,Cdh4,0
Sox9,Pde11a,0
En1,Gpm6b,0
Fos,Tmem132d,0
Hnrnpk,Tmem132d,0
Fosl2,Ehmt2,0
Sertad1,Ptp4a2,0
Hmga2,Cryab,0
Bhlhe41,Rspo2,0
Hoxa10,Atf3,0
Epas1,Cntn1,0
Hand2,Eda,0
Rarg,Aldh7a1,0
Foxj3,Slc7a3,0
Egr1,Vgll3,0
Ascl1,Trim3,0
Zbtb17,Igdcc3,0
Fosl2,Ddx17,0
Pknox1,Cdk4,0
Sox6,Samd5,0
Arid1a,Adcy7,0
Sall1,Sae1,0
Pbx1,Gad1,0
Foxp1,Chsy1,0
Nr0b1,Nos1ap,0
Elk1,Chpf,0
Sox6,Tie1,0
Hoxb8,Mgat3,0
Hif1a,Foxp2,0
Smad9,Prnp,0
Spib,Angpt1,0
Pitx1,Chmp4b,0
Ovol2,Nfe2l1,0
Ebf1,Lin28a,0
Nfatc1,Ttc28,0
Thrb,Yes1,0
Pou1f1,Atf3,0
Bmi1,Megf11,0
Fosl1,Fbxo32,0
Nupr1,Atxn1l,0
Elf1,Kirrel2,0
Elf3,Tuba1a,0
Lef1,Heph,0
Atf6,Enah,0
Sox13,Hoxa3,0
Atf4,Gprc5b,0
Ahr,Spib,0
Sox9,Crmp1,0
Hoxc8,Ddit3,0
Barx1,Ptprj,0
Ascl1,Ebf4,0
Hmgb2,Nab1,0
Ets2,Cnn2,0
Hlf,Dixdc1,0
Hoxc10,Zfx,0
Bmi1,Klf3,0
Bach1,Slc30a1,0
Hoxb3,Zfp62,0
Osr1,Jun,0
Foxk1,F3,0
Rcor1,Mtch2,0
Foxo3,Lag3,0
Rarb,Chn2,0
En1,Sgsm2,0
Nrip1,Naa25,0
Sox4,Tcf15,0
Myt1l,Sms,0
Sox4,Ntn1,0
Tcf4,Srsf10,0
Hoxb3,Cldn11,0
Ovol1,Ppp2r5c,0
Trp63,Mapre1,0
