TF,Target,Label,Score
Hnf1a,Ermn,1,999
Hnf1a,Cntn1,1,999
Hnf1a,Rims2,0,0
Hnf1a,Hand2,1,999
Hnf1a,Lmo2,1,999
Hnf1a,Msl1,0,0
Hnf1a,Nckap5,1,999
Hnf1a,Rgag4,1,999
Hnf1a,Bend5,1,999
Hnf1a,Flt1,1,999
Hnf1a,Eln,0,0
Hnf1a,Itpr3,1,999
Hnf1a,Habp2,1,999
Hnf1a,Sfn,1,999
Hnf1a,Pmepa1,1,999
Hnf1a,Ssbp2,1,999
Hnf1a,Klhl24,0,0
Hnf1a,Samd4,1,999
Hnf1a,Hes1,0,0
Hnf1a,Nr5a2,1,999
Hnf1a,Ntm,1,999
Hnf1a,Flrt1,0,0
Hnf1a,Dhrs3,1,999
Hnf1a,Ly6h,0,0
Hnf1a,Cnpy1,1,999
Hnf1a,Six3os1,1,999
Hnf1a,Cnn2,0,0
Hnf1a,Sncb,0,0
Hnf1a,Syt9,1,999
Hnf1a,Xkr4,1,999
Hnf1a,Nrxn3,1,999
Hnf1a,Acsl3,0,0
Hnf1a,Anp32a,0,0
Hnf1a,Zmynd8,1,999
Hnf1a,Rims1,1,999
Hnf1a,Il1rapl1,1,999
Hnf1a,Jph4,0,0
Hnf1a,Bsn,0,0
Hnf1a,Il4,0,0
Hnf1a,Fzd5,1,999
Hnf1a,Ppp3ca,1,999
Hnf1a,Emx2os,1,999
Hnf1a,Ascc2,1,999
Hnf1a,Glod5,0,0
Hnf1a,Ilf3,0,0
Hnf1a,Vegfa,0,0
Hnf1a,Slc17a6,0,0
Hnf1a,Vsx2,1,999
Hnf1a,Bnc2,1,999
Hnf1a,Klf6,1,999
Hnf1a,Lrrc4,1,999
Hnf1a,Slco5a1,1,999
Hnf1a,Pcdh7,1,999
Hnf1a,Hoxa2,1,999
Hnf1a,Krt84,1,999
Hnf1a,Cdh17,1,999
Hnf1a,En1,1,999
Hnf1a,Nfib,1,999
Hnf1a,Pappa,1,999
Hnf1a,Zbtb38,1,999
Hnf1a,Ttc36,1,999
Hnf1a,Eda,1,999
Hnf1a,Esm1,1,999
Hnf1a,Vgll3,1,999
Hnf1a,Atp2b2,1,999
Hnf1a,Nle1,0,0
Hnf1a,Nfatc1,0,0
Hnf1a,Frmd4a,1,999
Hnf1a,Gata3,1,999
Hnf1a,Zfp62,0,0
Hnf1a,Bmp4,1,999
Hnf1a,Rarb,1,999
Hnf1a,Ehf,1,999
Hnf1a,Foxp2,1,999
Hnf1a,Pde4b,0,0
Hnf1a,Ddc,1,999
Hnf1a,Fzd10,1,999
Hnf1a,Sox2,1,999
Hnf1a,Chst11,0,0
En2,Col5a1,0,0
En2,Ptprg,0,0
En2,Shank2,0,0
En2,Cald1,0,0
En2,Ralyl,0,0
En2,Cxcl16,0,0
En2,Lpgat1,0,0
En2,Setd7,0,0
En2,Fzd2,1,999
En2,Csnk2a2,0,0
En2,Rb1,0,0
En2,Bahd1,1,999
En2,Baz1a,1,999
En2,Npas3,0,0
En2,Sp9,0,0
En2,Mllt3,0,0
En2,Kdm2b,1,999
En2,Prok2,0,0
En2,Pax3,1,999
En2,Cdh20,1,999
En2,Huwe1,1,999
En2,Ehmt1,0,0
En2,Prickle1,0,0
En2,Gadd45b,0,0
En2,Dlx6os1,1,999
En2,Mab21l1,1,999
En2,Svep1,0,0
En2,Etv4,1,999
En2,Fam131c,0,0
En2,Med12l,0,0
En2,Mef2c,1,999
En2,Camk2a,1,999
En2,Efna1,0,0
En2,Elavl4,1,999
En2,Bves,0,0
En2,Mitf,1,999
En2,Zfp608,1,999
En2,Lmo2,0,0
En2,Tsc22d1,0,0
En2,Prg4,1,999
En2,Fhl1,0,0
En2,Cntrob,0,0
En2,Efnb1,0,0
En2,Adcyap1r1,0,0
En2,Vcp,1,999
En2,Six3os1,0,0
En2,Dusp5,0,0
En2,Otx2,1,999
En2,Spred1,0,0
En2,Rara,0,0
En2,Zdhhc2,0,0
En2,Trib1,1,999
En2,Kcnc1,0,0
En2,Pipox,1,999
En2,Eef1d,0,0
En2,Nol4,1,999
En2,Igf2bp1,0,0
En2,Emx2,1,999
En2,Ldha,0,0
En2,Neurl1a,0,0
En2,Srsf12,0,0
En2,2610028E06Rik,1,999
En2,Hdac7,0,0
En2,Ndst1,0,0
En2,Atxn10,0,0
En2,Krt8,0,0
En2,Adamtsl1,0,0
En2,Smad7,0,0
En2,Hic1,0,0
En2,Tceb2,0,0
En2,Phlda3,0,0
En2,Pirt,1,999
Hnf4a,Abi3,1,999
Hnf4a,Trpm3,1,999
Hnf4a,Syt6,1,999
Hnf4a,Pmp22,1,999
Hnf4a,Kcnd3,1,999
Hnf4a,E130012A19Rik,1,999
Hnf4a,Rxrg,1,999
Hnf4a,Cnr1,1,999
Hnf4a,Emp1,0,0
Hnf4a,Sema6c,1,999
Hnf4a,Prss23,0,0
Hnf4a,Plxna4,1,999
Hnf4a,Zc3h6,1,999
Hnf4a,Dusp27,1,999
Hnf4a,Cdc42bpa,1,999
Hnf4a,Dnm3os,0,0
Hnf4a,Cdk17,1,999
Hnf4a,Fli1,1,999
Hnf4a,Maneal,0,0
Hnf4a,Dsc2,0,0
Hnf4a,Meis2,1,999
Hnf4a,Brsk2,1,999
Hnf4a,Arfgef1,1,999
Hnf4a,Rb1,0,0
Hnf4a,Pcyt1b,1,999
Hnf4a,Rfx3,0,0
Hnf4a,Ebf4,1,999
Hnf4a,Slc17a9,1,999
Hnf4a,Sms,0,0
Hnf4a,Spry4,1,999
Hnf4a,Pard3b,1,999
Hnf4a,Kcnk2,1,999
Hnf4a,Mgat4c,1,999
Hnf4a,Plxnc1,1,999
Hnf4a,Wfikkn2,1,999
Hnf4a,Bhlhe41,1,999
Hnf4a,Cdk6,0,0
Hnf4a,Ebf3,1,999
Hnf4a,Mypn,0,0
Hnf4a,Plekha6,1,999
Hnf4a,Ghr,1,999
Hnf4a,Notum,1,999
Hnf4a,1810062O18Rik,1,999
Hnf4a,Msi2,0,0
Hnf4a,Ppp1r1a,0,0
Hnf4a,Hspa4l,1,999
Hnf4a,Grhl2,1,999
Hnf4a,Dgkh,1,999
Hnf4a,Has2,1,999
Hnf4a,Epha1,1,999
Hnf4a,Cfl1,0,0
Hnf4a,Kitl,0,0
Hnf4a,Epas1,1,999
Hnf4a,Mab21l1,0,0
Hnf4a,Atxn7l3,1,999
Hnf4a,Mecom,1,999
Hnf4a,Zfp768,0,0
Hnf4a,Zeb1,1,999
Hnf4a,Ep300,1,999
Hnf4a,Slit2,0,0
Hnf4a,Prdm6,1,999
Hnf4a,Slc28a1,1,999
Hnf4a,Prkg1,1,999
Hnf4a,Zic2,1,999
Hnf4a,Dpy19l1,0,0
Hnf4a,Usp25,1,999
Hnf4a,Lrfn1,0,0
Hnf4a,Hnf1a,1,999
Hnf4a,Gria3,1,999
Hnf4a,Acsf2,1,999
Hnf4a,Osm,1,999
Hnf4a,Itga10,1,999
Hnf4a,Egr1,1,999
Hnf4a,Heph,1,999
Hnf4a,Snph,1,999
Hnf4a,Podn,1,999
Hnf4a,Sort1,0,0
Hnf4a,Pdgfb,1,999
Hnf4a,Celf3,1,999
Hnf4a,Sertad2,0,0
Hnf4a,Zfx,1,999
Hnf4a,Pdzk1,1,999
Hnf4a,Prg4,1,999
Hnf4a,Adamts1,1,999
Hnf4a,Flt1,1,999
Hnf4a,Ntng1,1,999
Hnf4a,Jam2,1,999
Hnf4a,Rnf26,1,999
Hnf4a,Ism1,0,0
Hnf4a,Pou5f1,1,999
Hnf4a,Nos1ap,1,999
Hnf4a,Bcl3,1,999
Hnf4a,Six2,1,999
Hnf4a,Samd4,1,999
Hnf4a,Dnmt3a,1,999
Hnf4a,Mks1,1,999
Hnf4a,Alpl,0,0
Hnf4a,Fut9,0,0
Hnf4a,Gap43,0,0
Hnf4a,Gabbr1,0,0
Hnf4a,Ppp3cb,0,0
Hnf4a,Ntm,1,999
Hnf4a,Bahcc1,0,0
Hnf4a,Mafb,1,999
Hnf4a,Ptprj,0,0
Hnf4a,Dhrs3,1,999
Hnf4a,Rorc,1,999
Hnf4a,Hoxd3,1,999
Hnf4a,Qars,0,0
Hnf4a,Crb3,1,999
Hnf4a,Rspo3,1,999
Hnf4a,Usp42,1,999
Hnf4a,Phox2a,1,999
Hnf4a,Six3os1,1,999
Hnf4a,Wnt3,1,999
Hnf4a,Meis1,1,999
Hnf4a,Fgf11,1,999
Hnf4a,Hoxa5,0,0
Hnf4a,Igsf1,1,999
Hnf4a,3425401B19Rik,1,999
Hnf4a,Xkr4,1,999
Hnf4a,Amfr,1,999
Hnf4a,Foxd1,1,999
Hnf4a,Adamts5,1,999
Hnf4a,Pou3f1,1,999
Hnf4a,Chst15,0,0
Hnf4a,Dner,1,999
Hnf4a,Mapk10,1,999
Hnf4a,Kcnc1,1,999
Hnf4a,Tead1,1,999
Hnf4a,Cacng4,1,999
Hnf4a,Emx2os,1,999
Hnf4a,Ascc2,1,999
Hnf4a,Usp2,0,0
Hnf4a,Glod5,1,999
Hnf4a,Vsx2,1,999
Hnf4a,Fam13a,1,999
Hnf4a,Lmx1a,0,0
Hnf4a,Prkag1,1,999
Hnf4a,Gata6,1,999
Hnf4a,Gprc5b,1,999
Hnf4a,Esrrb,1,999
Hnf4a,Tbx4,1,999
Hnf4a,Lrrc4,1,999
Hnf4a,Rbm39,0,0
Hnf4a,Ksr2,1,999
Hnf4a,Tbx3,0,0
Hnf4a,Pou2f3,1,999
Hnf4a,Hoxa2,1,999
Hnf4a,Srsf12,0,0
Hnf4a,Sox6,1,999
Hnf4a,Pde11a,1,999
Hnf4a,Cacna1a,0,0
Hnf4a,Setbp1,1,999
Hnf4a,Npr3,1,999
Hnf4a,Zbtb38,1,999
Hnf4a,Sulf1,1,999
Hnf4a,Mamld1,1,999
Hnf4a,6430550D23Rik,1,999
Hnf4a,Nr6a1,1,999
Hnf4a,Lemd1,1,999
Hnf4a,Foxf2,0,0
Hnf4a,Tmeff2,1,999
Hnf4a,Nostrin,1,999
Hnf4a,Cav1,1,999
Hnf4a,Nog,1,999
Hnf4a,Rarb,1,999
Hnf4a,Insm1,1,999
Hnf4a,Sgcz,0,0
Hnf4a,Nr0b1,0,0
Hnf4a,Nrk,1,999
Hnf4a,Dlx6,1,999
Hnf4a,Hes7,1,999
Nr1d1,Nrxn1,0,0
Nr1d1,AU040320,0,0
Nr1d1,Grb10,0,0
Nr1d1,Hhip,0,0
Nr1d1,Obsl1,0,0
Nr1d1,Spag9,0,0
Nr1d1,Rb1,0,0
Nr1d1,Sms,0,0
Nr1d1,Masp1,0,0
Nr1d1,Wdr1,0,0
Nr1d1,Idh3g,0,0
Nr1d1,Pola1,0,0
Nr1d1,Edn2,0,0
Nr1d1,Wnt2,0,0
Nr1d1,Met,0,0
Nr1d1,Hcn3,0,0
Nr1d1,Ehmt1,0,0
Nr1d1,Trpc4ap,0,0
Nr1d1,Dlx6os1,0,0
Nr1d1,Nab1,0,0
Nr1d1,Kif26b,0,0
Nr1d1,Irf2,0,0
Nr1d1,Rbbp7,0,0
Nr1d1,Heg1,0,0
Nr1d1,Gli3,0,0
Nr1d1,Anp32e,0,0
Nr1d1,Ptprv,0,0
Nr1d1,Enpp2,0,0
Nr1d1,Copz2,0,0
Nr1d1,Adamts14,0,0
Nr1d1,Klhl24,0,0
Nr1d1,Zbtb12,0,0
Nr1d1,Dpf3,0,0
Nr1d1,Dsp,0,0
Nr1d1,Anxa9,0,0
Nr1d1,Adcyap1r1,0,0
Nr1d1,S100pbp,0,0
Nr1d1,Atxn1l,0,0
Nr1d1,Phactr1,0,0
Nr1d1,Lef1,0,0
Nr1d1,Phldb1,0,0
Nr1d1,Ap1s1,0,0
Nr1d1,Tm9sf3,0,0
Nr1d1,Ccdc64,0,0
Irx2,Shroom4,0,0
Irx2,Pafah1b1,0,0
Irx2,E130012A19Rik,0,0
Irx2,Prickle2,1,999
Irx2,Lpp,1,999
Irx2,Csnk2a2,0,0
Irx2,Ak4,0,0
Irx2,Rabgap1,0,0
Irx2,Plcxd3,0,0
Irx2,Ccdc106,0,0
Irx2,Zbtb8a,0,0
Irx2,Pecam1,0,0
Irx2,Pik3r1,0,0
Irx2,Syne1,0,0
Irx2,Ctgf,0,0
Irx2,Ccdc148,0,0
Irx2,Sall3,0,0
Irx2,Smo,0,0
Irx2,Mtss1,0,0
Irx2,Fam131c,0,0
Irx2,Mark1,0,0
Irx2,Ptma,0,0
Irx2,Med12l,0,0
Irx2,Ptprf,0,0
Irx2,Hdlbp,0,0
Irx2,Cnnm2,0,0
Irx2,Smtnl1,0,0
Irx2,Slitrk4,0,0
Irx2,Sort1,0,0
Irx2,Morc2a,0,0
Irx2,Tnrc18,0,0
Irx2,Casq1,0,0
Irx2,Hand2,0,0
Irx2,Ypel5,0,0
Irx2,Trim36,0,0
Irx2,Habp2,0,0
Irx2,Elmo3,0,0
Irx2,Atxn7l1,1,999
Irx2,Aebp2,0,0
Irx2,Pax6,0,0
Irx2,Shc3,0,0
Irx2,Btg1,0,0
Irx2,Frs3,0,0
Irx2,Col13a1,0,0
Irx2,Lrp2,0,0
Irx2,Smad2,0,0
Irx2,Ttc36,1,999
Irx2,AI661453,0,0
Irx2,Utp14b,0,0
Irx2,Ntng2,0,0
Irx2,Nog,0,0
Irx2,Irs1,0,0
Irx2,Sox2,0,0
Zfp148,Egr2,0,0
Zfp148,Pitx2,0,0
Zfp148,Tox,0,0
Zfp148,Fbxo30,0,0
Zfp148,Rnf130,0,0
Zfp148,Efnb2,0,0
Zfp148,Vcl,0,0
Zfp148,Mgll,0,0
Zfp148,Uqcrh,0,0
Zfp148,Nrcam,0,0
Zfp148,Aatf,0,0
Zfp148,Cbx8,0,0
Zfp148,Gdf11,0,0
Zfp148,Phf13,0,0
Zfp148,Cdv3,0,0
Zfp148,Ep300,0,0
Zfp148,Tmem136,0,0
Zfp148,Ints6,0,0
Zfp148,Dynll2,0,0
Zfp148,Id2,0,0
Zfp148,Hlf,0,0
Zfp148,Id3,0,0
Zfp148,Hoxa10,0,0
Zfp148,Rap1b,0,0
Zfp148,Gngt2,0,0
Zfp148,Rap1gds1,0,0
Zfp148,Flnc,0,0
Zfp148,Hspe1,0,0
Zfp148,Tax1bp3,0,0
Zfp148,Grin3a,0,0
Zfp148,Zfp644,0,0
Zfp148,Arhgap6,0,0
Zfp148,Gnas,0,0
Zfp148,Trib1,0,0
Zfp148,Twf2,0,0
Zfp148,Mobp,0,0
Zfp148,Nfib,0,0
Zfp148,Dio3,0,0
Zfp148,Fam81a,0,0
Zfp148,Ildr1,0,0
Zfp148,Eif5a,0,0
Zfp148,Nr6a1,0,0
Zfp148,Rab11fip5,0,0
Zfp148,Pdk1,0,0
Zfp148,Tmem25,0,0
Zfp148,Acta1,0,0
Zfp148,Camta1,0,0
Ovol2,Dlx2,0,0
Ovol2,Cald1,0,0
Ovol2,Tiam2,0,0
Ovol2,Nsmaf,0,0
Ovol2,Trps1,0,0
Ovol2,Trpc6,0,0
Ovol2,Fam13c,0,0
Ovol2,Scml4,0,0
Ovol2,Stxbp5l,0,0
Ovol2,Grhl2,0,0
Ovol2,Bhlhe40,0,0
Ovol2,Bhlhe22,0,0
Ovol2,Hpgd,0,0
Ovol2,Stau2,0,0
Ovol2,Actn3,0,0
Ovol2,Efnb3,0,0
Ovol2,Sox30,0,0
Ovol2,Fut8,0,0
Ovol2,Pkdcc,0,0
Ovol2,Slitrk4,0,0
Ovol2,Cntn1,0,0
Ovol2,Pde10a,0,0
Ovol2,Id2,0,0
Ovol2,B230319C09Rik,0,0
Ovol2,Shmt1,0,0
Ovol2,Apbb1ip,0,0
Ovol2,Pogk,0,0
Ovol2,Uck2,0,0
Ovol2,Srsf10,0,0
Ovol2,Fzd8,0,0
Ovol2,Sorcs2,0,0
Ovol2,Enox1,0,0
Ovol2,Caskin1,0,0
Ovol2,Fign,0,0
Ovol2,Lin28a,0,0
Ovol2,Lpar4,0,0
Ovol2,Ilf3,0,0
Ovol2,Phactr1,0,0
Ovol2,Chac1,0,0
Ovol2,Col13a1,0,0
Ovol2,2610028E06Rik,0,0
Ovol2,Ube2k,0,0
Ovol2,Ttc36,0,0
Ovol2,Smad7,0,0
Ovol2,Chpf2,0,0
Ovol2,Khdrbs1,0,0
Ovol2,Rarb,0,0
Ovol2,Ptpn14,0,0
Ovol2,Elavl2,0,0
Onecut2,Zbtb25,0,0
Onecut2,Ipo7,0,0
Onecut2,Rrbp1,0,0
Onecut2,Xrcc6,0,0
Onecut2,Smarca2,0,0
Onecut2,Tead2,0,0
Onecut2,Ttc28,0,0
Onecut2,Rb1,0,0
Onecut2,Pou3f3,0,0
Onecut2,Cacna2d2,0,0
Onecut2,Cdh2,0,0
Onecut2,Srrm4,0,0
Onecut2,Amotl2,0,0
Onecut2,Pknox2,0,0
Onecut2,Sema5b,0,0
Onecut2,Tmem132d,0,0
Onecut2,Zfp277,0,0
Onecut2,Cbx8,0,0
Onecut2,Stau2,0,0
Onecut2,Snx2,0,0
Onecut2,Scube1,0,0
Onecut2,Phip,0,0
Onecut2,Phkg1,0,0
Onecut2,Adra2a,0,0
Onecut2,Lmo2,0,0
Onecut2,Lag3,0,0
Onecut2,Slc25a12,0,0
Onecut2,Map3k3,0,0
Onecut2,Cacnb3,0,0
Onecut2,Slc7a3,0,0
Onecut2,Hnf4a,0,0
Onecut2,Ddx21,0,0
Onecut2,Pip4k2b,0,0
Onecut2,Atf5,0,0
Onecut2,Ttc9b,0,0
Onecut2,Eef1d,0,0
Onecut2,Hoxb5,0,0
Onecut2,Glis3,0,0
Onecut2,Igf1r,0,0
Onecut2,Npy,0,0
Onecut2,Hoxb8,0,0
Onecut2,Slitrk6,0,0
Onecut2,Zfp62,0,0
Onecut2,Ndufa4l2,0,0
Onecut2,Eomes,0,0
Arntl,Bcl6,0,0
Arntl,Cul1,0,0
Arntl,Spic,0,0
Arntl,Dgkq,0,0
Arntl,Mtdh,0,0
Arntl,Scml4,0,0
Arntl,Rtn4r,0,0
Arntl,Irx1,0,0
Arntl,Prkce,0,0
Arntl,Cabp7,0,0
Arntl,Cdk14,0,0
Arntl,Adrb1,0,0
Arntl,Hmbox1,0,0
Arntl,Hoxc11,0,0
Arntl,Zfp703,0,0
Arntl,Sfrp1,0,0
Arntl,Rbbp7,0,0
Arntl,Slc9a7,0,0
Arntl,Hnf1a,0,0
Arntl,Kcnip2,0,0
Arntl,Junb,0,0
Arntl,Eif2s2,0,0
Arntl,Esr1,0,0
Arntl,Onecut3,0,0
Arntl,Ube4b,0,0
Arntl,Col4a1,0,0
Arntl,Tagln2,0,0
Arntl,Nr5a2,0,0
Arntl,Six3os1,0,0
Arntl,Sox5,0,0
Arntl,Sncb,0,0
Arntl,Padi4,0,0
Arntl,Trib1,0,0
Arntl,Zswim6,0,0
Arntl,Tead1,0,0
Arntl,Purb,0,0
Arntl,Klf5,0,0
Arntl,Zfp62,0,0
Arntl,Slc22a23,0,0
Arntl,Cplx2,0,0
Arntl,Fmnl1,0,0
Arntl,Chst11,0,0
Rnf14,Dnm3os,0,0
Rnf14,Dtd1,0,0
Rnf14,Ppargc1b,0,0
Rnf14,Masp1,0,0
Rnf14,Naa25,0,0
Rnf14,Nr2e1,0,0
Rnf14,Pcf11,0,0
Rnf14,Tcf7l2,0,0
Rnf14,Coro1c,0,0
Rnf14,Etv6,0,0
Rnf14,Myocd,0,0
Rnf14,Dnajb12,0,0
Rnf14,Cacng7,0,0
Rnf14,Fam49a,0,0
Rnf14,Prdm6,0,0
Rnf14,Galnt3,0,0
Rnf14,Cntn1,0,0
Rnf14,Tnrc18,0,0
Rnf14,Tll1,0,0
Rnf14,Rasip1,0,0
Rnf14,Itpr3,0,0
Rnf14,Ssbp2,0,0
Rnf14,Slc20a2,0,0
Rnf14,Hes1,0,0
Rnf14,Scd2,0,0
Rnf14,Pogk,0,0
Rnf14,Mmp14,0,0
Rnf14,Cnksr2,0,0
Rnf14,Fgf20,0,0
Rnf14,Enah,0,0
Rnf14,Rims1,0,0
Rnf14,Ogdhl,0,0
Rnf14,Itpka,0,0
Rnf14,Vegfc,0,0
Rnf14,Tbx6,0,0
Rnf14,Gnai2,0,0
Rnf14,Rbm39,0,0
Rnf14,Kcnn2,0,0
Rnf14,Pabpc1,0,0
Rnf14,Rbms1,0,0
Rnf14,Mbp,0,0
Rnf14,Cited1,0,0
Rnf14,9530059O14Rik,0,0
Sox5,Syt6,0,0
Sox5,Hdac9,1,999
Sox5,Kctd1,1,999
Sox5,Brd2,0,0
Sox5,Marcks,1,999
Sox5,Pde4dip,0,0
Sox5,Usp46,0,0
Sox5,Pdgfra,1,999
Sox5,Lmo4,1,999
Sox5,Meis2,1,999
Sox5,Spag9,1,999
Sox5,Tshz1,1,999
Sox5,Dlgap1,0,0
Sox5,Dusp6,1,999
Sox5,Lefty2,0,0
Sox5,Kdm2b,1,999
Sox5,Zbtb8a,0,0
Sox5,Sp5,1,999
Sox5,Angpt1,1,999
Sox5,Upp1,0,0
Sox5,Tagln3,0,0
Sox5,Lsm14a,0,0
Sox5,Bhlhe22,1,999
Sox5,Dlx6os1,1,999
Sox5,Ube2b,1,999
Sox5,Lypd4,0,0
Sox5,Hoxb6,0,0
Sox5,Hmbox1,0,0
Sox5,Bdnf,1,999
Sox5,Fbln5,1,999
Sox5,Cnn1,1,999
Sox5,Zfp521,0,0
Sox5,Inppl1,0,0
Sox5,Prkg1,1,999
Sox5,Pkdcc,0,0
Sox5,Kcnj3,0,0
Sox5,Ptprd,1,999
Sox5,Smyd1,0,0
Sox5,Ephb1,1,999
Sox5,Ebf1,1,999
Sox5,Tnrc18,1,999
Sox5,Lmo2,0,0
Sox5,Spsb4,0,0
Sox5,Dll1,0,0
Sox5,Lingo2,1,999
Sox5,Btla,1,999
Sox5,4930515G01Rik,0,0
Sox5,Cnksr2,1,999
Sox5,Tcfl5,0,0
Sox5,Sox5,1,999
Sox5,Samd5,0,0
Sox5,Otx2,1,999
Sox5,Ddx21,0,0
Sox5,Txnip,0,0
Sox5,Wtip,0,0
Sox5,Foxd1,1,999
Sox5,Runx2,0,0
Sox5,Nkx2-9,1,999
Sox5,Itpka,0,0
Sox5,Shc3,0,0
Sox5,Anks1b,0,0
Sox5,Phactr1,1,999
Sox5,Zic4,0,0
Sox5,Nr4a1,1,999
Sox5,Rab1b,0,0
Sox5,Mtch2,0,0
Sox5,Ergic1,0,0
Sox5,Hoxa2,1,999
Sox5,Mobp,1,999
Sox5,Eda,1,999
Sox5,Adamtsl1,1,999
Sox5,Ildr1,0,0
Sox5,Mbp,1,999
Sox5,Fgfr1,1,999
Sox5,Lemd1,1,999
Sox5,Nostrin,0,0
Sox5,Trp53i11,0,0
Sox5,Rai14,1,999
Sox5,Insm1,1,999
Sox5,Cplx2,0,0
Hoxa9,Ubtf,0,0
Hoxa9,Gprc5a,0,0
Hoxa9,Cdc42ep1,0,0
Hoxa9,Kctd1,1,999
Hoxa9,Sh3tc2,0,0
Hoxa9,Zc3h6,0,0
Hoxa9,Itsn2,0,0
Hoxa9,Smad6,1,999
Hoxa9,Trip12,0,0
Hoxa9,Cldn23,0,0
Hoxa9,Capzb,0,0
Hoxa9,Ppp2r2b,1,999
Hoxa9,Stt3b,0,0
Hoxa9,Hoxa3,1,999
Hoxa9,Tshz1,1,999
Hoxa9,Sms,0,0
Hoxa9,Mgat4c,1,999
Hoxa9,Klhl29,0,0
Hoxa9,Cdk6,0,0
Hoxa9,Meox2,0,0
Hoxa9,Pknox2,1,999
Hoxa9,Ybx1,0,0
Hoxa9,Hoxb7,1,999
Hoxa9,Tgfb2,0,0
Hoxa9,Gas5,0,0
Hoxa9,Dlgap3,0,0
Hoxa9,P4htm,0,0
Hoxa9,Dlx6os1,1,999
Hoxa9,Mab21l1,0,0
Hoxa9,Svep1,1,999
Hoxa9,Lrrn3,1,999
Hoxa9,Hoxb6,1,999
Hoxa9,Cacna1c,1,999
Hoxa9,Dach1,1,999
Hoxa9,Ntn4,1,999
Hoxa9,C1ql3,1,999
Hoxa9,Dclk1,0,0
Hoxa9,Inppl1,0,0
Hoxa9,Chd5,0,0
Hoxa9,Pacsin1,0,0
Hoxa9,Ccdc8,0,0
Hoxa9,Slc35f4,0,0
Hoxa9,Rgma,0,0
Hoxa9,Dab2,1,999
Hoxa9,Ovol2,1,999
Hoxa9,Arl6ip5,0,0
Hoxa9,Elavl4,1,999
Hoxa9,Smyd1,1,999
Hoxa9,Chn2,0,0
Hoxa9,Ermn,0,0
Hoxa9,Sumo2,0,0
Hoxa9,Rims2,0,0
Hoxa9,Tll1,0,0
Hoxa9,Tnfaip6,0,0
Hoxa9,Nckap5,1,999
Hoxa9,Bend5,1,999
Hoxa9,Hoxa10,1,999
Hoxa9,Fhl1,0,0
Hoxa9,Brd4,0,0
Hoxa9,Alpl,0,0
Hoxa9,Srsf1,0,0
Hoxa9,Ntm,1,999
Hoxa9,Gjb1,1,999
Hoxa9,Acvr1,0,0
Hoxa9,Lhx9,1,999
Hoxa9,Fgf9,0,0
Hoxa9,Glra2,0,0
Hoxa9,Hoxd3,1,999
Hoxa9,Fgf20,0,0
Hoxa9,Lrrc41,0,0
Hoxa9,Anp32a,0,0
Hoxa9,Spib,0,0
Hoxa9,Adamts5,1,999
Hoxa9,Il1rapl1,1,999
Hoxa9,St8sia2,1,999
Hoxa9,Aplp2,0,0
Hoxa9,Bbx,0,0
Hoxa9,Emx2,0,0
Hoxa9,Mesdc1,0,0
Hoxa9,Anks1b,1,999
Hoxa9,Vsx2,1,999
Hoxa9,Bnc2,1,999
Hoxa9,Zic4,1,999
Hoxa9,Irx3,1,999
Hoxa9,Nova2,0,0
Hoxa9,Bmpr1b,1,999
Hoxa9,Hoxa2,1,999
Hoxa9,Hoxb8,1,999
Hoxa9,Krt84,1,999
Hoxa9,Ttc36,1,999
Hoxa9,Itgb6,1,999
Hoxa9,Vgll3,0,0
Hoxa9,Nle1,0,0
Hoxa9,Zfp423,1,999
Hoxa9,Nog,1,999
Hoxa9,Gdf5,1,999
Hoxa9,Insm1,1,999
Hoxa9,Rfx4,1,999
Hoxa9,Nrk,0,0
Cbfb,Cyp26a1,0,0
Cbfb,Tpbg,0,0
Cbfb,Cxcl16,0,0
Cbfb,Podxl,0,0
Cbfb,Rab34,0,0
Cbfb,Stk24,0,0
Cbfb,Qk,0,0
Cbfb,Fosb,0,0
Cbfb,Lgi1,0,0
Cbfb,Dlgap1,0,0
Cbfb,Wdr1,0,0
Cbfb,Il7,0,0
Cbfb,Spock3,0,0
Cbfb,Bcl11a,0,0
Cbfb,Kdm3b,0,0
Cbfb,Zdhhc9,0,0
Cbfb,Zfpm2,0,0
Cbfb,Igf2,0,0
Cbfb,Actn3,0,0
Cbfb,Bcl2l2,0,0
Cbfb,Akap1,0,0
Cbfb,Dpysl2,0,0
Cbfb,Tnrc18,0,0
Cbfb,Pls3,0,0
Cbfb,Iffo2,0,0
Cbfb,Atxn7l1,0,0
Cbfb,Isl1,0,0
Cbfb,Klhdc3,0,0
Cbfb,Fjx1,0,0
Cbfb,Cited2,0,0
Cbfb,Zfp513,0,0
Cbfb,Fap,0,0
Cbfb,Gprc5b,0,0
Cbfb,Dchs1,0,0
Cbfb,Kcnn2,0,0
Cbfb,Pcolce,0,0
Cbfb,Tpm1,0,0
Cbfb,Plbd1,0,0
Cbfb,Skil,0,0
Cbfb,Fbxo36,0,0
Cbfb,Pirt,0,0
Cbfb,Sox2,0,0
Rxrb,Mreg,0,0
Rxrb,Tob1,0,0
Rxrb,Ncoa7,0,0
Rxrb,Nfe2l1,0,0
Rxrb,Tgfbr2,0,0
Rxrb,Fzd2,0,0
Rxrb,Nsmaf,0,0
Rxrb,Nefm,0,0
