Gene1,Gene2,label
CHD2,GRK4,1.0
CHD2,AKAP8L,1.0
CHD2,SLX4IP,1.0
CHD2,HNRNPH1,0.0
CHD2,ANKRD37,0.0
CHD2,ODC1,1.0
CHD2,SNRPE,1.0
CHD2,DCLRE1B,1.0
CHD2,GCFC2,1.0
CHD2,TTI2,1.0
CHD2,TMEM39A,1.0
CHD2,TRIB1,1.0
CHD2,BOLA2,1.0
CHD2,ASNSD1,1.0
CHD2,LZIC,1.0
CHD2,PABPN1,1.0
CHD2,NOL11,1.0
CHD2,RCL1,1.0
CHD2,ARFGEF2,0.0
CHD2,LAMP1,1.0
CHD2,ARL5A,0.0
CHD2,HPS5,1.0
CHD2,MAPK14,1.0
CHD2,CAND1,1.0
CHD2,GZF1,1.0
CHD2,NDUFAB1,1.0
CHD2,IPO13,0.0
CHD2,SNX5,1.0
CHD2,ATR,0.0
CHD2,ACTR3,1.0
CHD2,SRSF3,1.0
CHD2,METAP1D,1.0
CHD2,ECD,1.0
CHD2,TMEM131,1.0
CHD2,DZANK1,1.0
CHD2,BCL2L2,1.0
CHD2,THAP1,1.0
CHD2,ORMDL1,1.0
CHD2,MIA3,1.0
CHD2,ZNF76,1.0
CHD2,ADPRHL2,0.0
CHD2,NDUFAF1,1.0
CHD2,BOD1L1,1.0
CHD2,VCP,1.0
CHD2,VARS2,0.0
CHD2,PPP1R11,1.0
CHD2,COPS8,1.0
CHD2,CDC25C,1.0
CHD2,HIST1H1C,1.0
CHD2,ANKZF1,1.0
CHD2,KAT6A,1.0
CHD2,POLG2,1.0
CHD2,RANBP2,1.0
CHD2,RETSAT,0.0
CHD2,GANAB,1.0
CHD2,PDIA6,1.0
CHD2,ATF7IP2,1.0
CHD2,F7,1.0
CHD2,SLX1B,1.0
CHD2,MTR,1.0
CHD2,RNF149,1.0
CHD2,PSMC4,0.0
CHD2,HM13,0.0
CHD2,CMTR2,0.0
CHD2,RRP1,0.0
CHD2,DNMT3A,0.0
CHD2,DUSP11,0.0
CHD2,WWOX,1.0
CHD2,PPM1D,1.0
CHD2,RRAGA,1.0
CHD2,NSFL1C,1.0
CHD2,USP36,0.0
CHD2,KNTC1,1.0
CHD2,ATF2,1.0
CHD2,TFG,1.0
CHD2,TTC4,1.0
CHD2,ZNF335,1.0
CHD2,AGPAT1,1.0
CHD2,MRPL40,1.0
CHD2,TMC7,0.0
CHD2,PHKG2,0.0
CHD2,INTS10,0.0
CHD2,PIGU,1.0
CHD2,EXD2,1.0
CHD2,PARP2,1.0
CHD2,KIAA0895,1.0
CHD2,MRPL39,1.0
CHD2,SLC35F5,1.0
CHD2,KRR1,1.0
CHD2,LIN54,0.0
CHD2,PRR3,0.0
CHD2,LRPPRC,1.0
CHD2,SREBF1,0.0
CHD2,RAD54L,1.0
CHD2,MAFF,0.0
CHD2,NR2C1,1.0
CHD2,SUGT1,1.0
CHD2,MANBAL,1.0
CHD2,RCOR1,0.0
CHD2,RBL1,1.0
CHD2,C18orf21,1.0
CHD2,PI4KA,1.0
CHD2,SRRT,1.0
CHD2,RFX5,0.0
CHD2,RBM8A,1.0
CHD2,AHI1,0.0
CHD2,IFRD1,1.0
CHD2,CBWD5,1.0
CHD2,CEP350,1.0
CHD2,SNRPB,1.0
CHD2,ELOVL2,1.0
CHD2,CGGBP1,1.0
CHD2,DYNC1I2,1.0
CHD2,PREPL,1.0
CHD2,DARS,1.0
CHD2,SMARCB1,0.0
CHD2,ATRN,0.0
CHD2,AJUBA,1.0
CHD2,AP4E1,1.0
CHD2,DNAJC11,0.0
CHD2,CSTF1,1.0
CHD2,LIPT1,1.0
CHD2,BCLAF1,1.0
CHD2,GOLGA1,1.0
CHD2,TMEM19,0.0
CHD2,TMEM14B,1.0
CHD2,ZSWIM1,1.0
CHD2,NR1H3,1.0
CHD2,GTF2H2C,1.0
CHD2,GTF2A1,1.0
CHD2,PES1,0.0
CHD2,LAPTM4A,1.0
CHD2,SLC4A1AP,1.0
CHD2,YTHDF2,1.0
CHD2,GRN,1.0
CHD2,NOP58,1.0
CHD2,MRPL30,1.0
CHD2,ARID1B,0.0
CHD2,PSMB5,0.0
CHD2,NDUFC2,1.0
CHD2,OPA1,1.0
CHD2,EXD3,0.0
CHD2,ZNF451,1.0
CHD2,MARCH8,0.0
CHD2,FOSL2,0.0
CHD2,MYBL2,0.0
CHD2,TEFM,1.0
CHD2,VPS4B,1.0
CHD2,BUB1B,1.0
CHD2,PMS1,1.0
CHD2,RRP9,0.0
CHD2,MTCH1,1.0
CHD2,ELF1,0.0
CHD2,SMC1A,0.0
CHD2,HMGB1,1.0
CHD2,MED20,0.0
CHD2,ACSL3,1.0
CHD2,CDC14B,0.0
CHD2,TBX3,1.0
CHD2,ALG10,1.0
CHD2,JUND,0.0
CHD2,DIS3L2,1.0
CHD2,DNAJB12,1.0
CHD2,EIF5B,1.0
CHD2,KANSL1,1.0
CHD2,MMAA,0.0
CHD2,GGA2,1.0
CHD2,EMC9,1.0
CHD2,ARL6IP1,1.0
CHD2,CBLL1,1.0
CHD2,C20orf27,1.0
CHD2,ENOPH1,1.0
CHD2,PHOSPHO2,0.0
CHD2,MTMR9,0.0
CHD2,ZNF44,0.0
CHD2,UBR2,1.0
CHD2,FAM177A1,1.0
CHD2,PMS2,0.0
CHD2,CCDC86,0.0
CHD2,IGHMBP2,1.0
CHD2,CCAR2,1.0
CHD2,NIP7,0.0
CHD2,NPM1,1.0
CHD2,PDE4DIP,0.0
CHD2,USF2,0.0
CHD2,MRPL2,1.0
CHD2,CLP1,1.0
CHD2,ALG3,1.0
CHD2,ABCC6,1.0
CHD2,KPNB1,1.0
CHD2,PCGF5,1.0
CHD2,ATG16L1,0.0
CHD2,TMEM18,1.0
CHD2,ZBTB37,1.0
CHD2,NFKBIA,1.0
CHD2,PRPF6,1.0
CHD2,RAD54L2,1.0
CHD2,HSF1,0.0
CHD2,PANK2,1.0
CHD2,DPP8,1.0
CHD2,MARCH7,1.0
CHD2,RMND1,1.0
CHD2,NSMCE2,1.0
CHD2,ILF3,0.0
CHD2,GDI2,1.0
CHD2,ABCF1,1.0
CHD2,TARS2,1.0
CHD2,FUCA2,1.0
CHD2,MBD4,0.0
CHD2,UGP2,1.0
CHD2,JUN,0.0
CHD2,RHBDD1,1.0
CHD2,TOP1,0.0
CHD2,DCTN1,0.0
CHD2,RBM17,0.0
CHD2,GATB,0.0
CHD2,CHMP4A,1.0
CHD2,MFSD11,1.0
CHD2,CREB1,0.0
CHD2,NEURL2,1.0
CHD2,IMP4,0.0
CHD2,SESN1,0.0
CHD2,LONP2,0.0
CHD2,CCDC90B,1.0
CHD2,NME1,1.0
CHD2,MOGAT3,1.0
CHD2,PPP2R3C,1.0
CHD2,NOL9,1.0
CHD2,CNPY2,1.0
CHD2,CFB,1.0
CHD2,NUF2,1.0
CHD2,RTEL1,1.0
CHD2,KRTCAP2,1.0
CHD2,CYB5R4,0.0
CHD2,TRAPPC2L,1.0
CHD2,ISOC2,1.0
CHD2,TMA16,1.0
CHD2,DHRS1,1.0
CHD2,PPP1CB,1.0
CHD2,NCBP2,1.0
CHD2,RAB1A,1.0
CHD2,SCOC,1.0
CHD2,RCAN1,0.0
CHD2,AGFG2,1.0
CHD2,EHBP1,1.0
CHD2,SF3B6,1.0
CHD2,ARID2,0.0
CHD2,HIST1H4K,1.0
CHD2,AURKAIP1,1.0
CHD2,SMG8,1.0
CHD2,NFIA,1.0
CHD2,ANKEF1,1.0
CHD2,RTN4,1.0
CHD2,ACYP2,1.0
CHD2,KPNA2,1.0
CHD2,PCM1,1.0
CHD2,BAZ2A,1.0
CHD2,SEC23A,1.0
CHD2,TMCO6,0.0
CHD2,WDR75,1.0
CHD2,BNIP1,1.0
CHD2,ZNF770,1.0
CHD2,CHCHD5,1.0
CHD2,SCFD1,1.0
CHD2,NOP14,1.0
CHD2,KAT7,1.0
CHD2,RRP15,1.0
CHD2,PTRHD1,0.0
CHD2,NAA38,1.0
CHD2,MRPS7,1.0
CHD2,GORASP2,1.0
CHD2,KIAA1143,1.0
CHD2,F2,0.0
CHD2,HSPE1,1.0
CHD2,DHX35,1.0
CHD2,CLK1,1.0
CHD2,TBC1D17,1.0
CHD2,USP39,1.0
CHD2,FRA10AC1,1.0
CHD2,CCNT1,1.0
CHD2,STK4,0.0
CHD2,PRDX1,1.0
CHD2,EIF3C,1.0
CHD2,PC,1.0
CHD2,DDX41,1.0
CHD2,KIF22,1.0
CHD2,ACVR1,0.0
CHD2,TSEN15,1.0
CHD2,ZNF268,1.0
CHD2,PPP6R1,1.0
CHD2,EIF4A3,1.0
CHD2,SLC11A2,0.0
CHD2,SMIM12,0.0
CHD2,HSPD1,1.0
CHD2,DNAJB4,1.0
CHD2,FAM156A,1.0
CHD2,MAPK1IP1L,1.0
CHD2,AHCYL2,1.0
CHD2,VPS51,1.0
CHD2,MRPL1,0.0
CHD2,CCDC107,1.0
CHD2,ADI1,0.0
CHD2,ATG5,1.0
CHD2,RMDN2,1.0
CHD2,WDR43,0.0
CHD2,ATF7,1.0
CHD2,RBM15,1.0
CHD2,FAM133B,0.0
CHD2,SRF,1.0
CHD2,JMJD4,1.0
CHD2,MST1,0.0
CHD2,NCL,1.0
CHD2,CDK10,1.0
CHD2,MAGOHB,1.0
CHD2,ADAR,1.0
CHD2,NR1H2,1.0
CHD2,RSRC2,1.0
CHD2,ZSCAN9,1.0
CHD2,COX16,1.0
CHD2,TOMM20,0.0
CHD2,TNFRSF19,1.0
CHD2,ZSCAN25,0.0
CHD2,CALM2,1.0
CHD2,MYC,0.0
CHD2,TMEM208,1.0
CHD2,MRPS23,1.0
CHD2,ZBTB20,1.0
CHD2,SPNS1,0.0
CHD2,PDPR,1.0
CHD2,SBDS,1.0
CHD2,NGLY1,0.0
CHD2,HIST1H1E,1.0
CHD2,BCAR3,1.0
CHD2,USP42,1.0
CHD2,UBR4,0.0
CHD2,NUP214,1.0
CHD2,CAMK2D,1.0
CHD2,NDUFS3,1.0
CHD2,CHD2,0.0
CHD2,ERCC5,0.0
CHD2,NUP153,1.0
CHD2,ZNF799,1.0
CHD2,SNRPB2,1.0
CHD2,TOR1AIP1,1.0
CHD2,SLC20A2,1.0
CHD2,PHF20,1.0
CHD2,ITGB1BP1,1.0
CHD2,PNO1,1.0
CHD2,STAU1,1.0
CHD2,COASY,1.0
CHD2,USPL1,1.0
CHD2,AMD1,1.0
CHD2,PLEKHM3,1.0
CHD2,PLEKHJ1,0.0
CHD2,GID8,1.0
CHD2,TM9SF4,1.0
CHD2,CCDC59,1.0
CHD2,DCAF10,1.0
CHD2,ENC1,1.0
CHD2,HIBADH,1.0
CHD2,SKIV2L,1.0
CHD2,EIF2D,1.0
CHD2,MED1,0.0
CHD2,ETFB,1.0
CHD2,THAP4,0.0
CHD2,JMJD6,1.0
CHD2,EPAS1,0.0
CHD2,COIL,0.0
CHD2,SLC33A1,1.0
CHD2,MAD2L1BP,1.0
CHD2,NUDCD3,0.0
CHD2,RBM42,1.0
CHD2,HIST1H2BG,1.0
CHD2,EEF2K,0.0
CHD2,PCK1,0.0
CHD2,MRPS31,1.0
CHD2,TTC21B,0.0
CHD2,NR3C1,0.0
CHD2,NR2F2,0.0
CHD2,TBL3,1.0
CHD2,COMMD2,1.0
CHD2,TVP23B,0.0
CHD2,C16orf72,1.0
CHD2,GPN3,1.0
CHD2,TMEM242,1.0
CHD2,ZNF184,1.0
CHD2,ATG3,0.0
CHD2,ZNF219,1.0
CHD2,SLX1A,1.0
CHD2,ZSCAN12,1.0
CHD2,SPRYD4,0.0
CHD2,ENTPD6,0.0
CHD2,B9D1,1.0
CHD2,EEF1A1,1.0
CHD2,ACP2,1.0
CHD2,RALGAPA1,1.0
CHD2,FAM207A,1.0
CHD2,PRMT1,1.0
CHD2,HNRNPC,1.0
CHD2,TCEA2,1.0
CHD2,HIST1H4E,1.0
CHD2,KIFC3,0.0
CHD2,PHF5A,1.0
CHD2,EMG1,1.0
CHD2,NMT1,1.0
CHD2,ATIC,1.0
CHD2,MRPS14,1.0
CHD2,MPHOSPH6,0.0
CHD2,PTPN4,1.0
CHD2,RBBP4,1.0
CHD2,LUC7L3,1.0
CHD2,GTF3C2,1.0
CHD2,SCAND1,1.0
CHD2,UBE2D3,1.0
CHD2,SREK1,1.0
CHD2,POLR2H,1.0
CHD2,PTPN1,1.0
CHD2,NAA50,1.0
CHD2,MDC1,1.0
CHD2,PHF3,1.0
CHD2,SPIDR,0.0
CHD2,MTHFD1L,0.0
CHD2,CTNNBL1,0.0
CHD2,CIAPIN1,1.0
CHD2,NDUFA6,0.0
CHD2,NOLC1,1.0
CHD2,BUD31,0.0
CHD2,APOA2,0.0
CHD2,HSP90AB1,1.0
CHD2,ZNF343,1.0
CHD2,KDM3A,1.0
CHD2,MXD1,1.0
CHD2,PIM1,1.0
CHD2,NOP16,1.0
CHD2,IFT52,0.0
CHD2,KCTD5,1.0
CHD2,RNF146,0.0
CHD2,TTLL4,1.0
CHD2,LYSMD1,1.0
CHD2,NANP,1.0
CHD2,TMEM192,0.0
CHD2,TDP2,1.0
CHD2,RANBP10,1.0
CHD2,EAPP,0.0
CHD2,TIMM22,1.0
CHD2,POP7,1.0
CHD2,RTTN,1.0
CHD2,ERLIN2,1.0
CHD2,TGFBR2,0.0
CHD2,ING5,1.0
CHD2,TRIM37,1.0
CHD2,HIST2H4B,1.0
CHD2,BBS1,1.0
CHD2,MAN2C1,1.0
CHD2,CEP95,1.0
CHD2,SMARCA4,0.0
CHD2,WBP2,1.0
CHD2,ZNF143,1.0
CHD2,CRADD,0.0
CHD2,DHRS4,0.0
CHD2,KDM8,1.0
CHD2,TBRG4,1.0
CHD2,EIF2B1,1.0
CHD2,FASTKD1,1.0
CHD2,EIF1AD,1.0
CHD2,TTC6,1.0
CHD2,THADA,1.0
CHD2,SH2B1,1.0
ARID1B,IFT172,0.0
ARID1B,HIST2H4A,1.0
ARID1B,THUMPD1,0.0
ARID1B,CACYBP,0.0
ARID1B,AHCY,0.0
ARID1B,METTL8,0.0
ARID1B,RXRA,0.0
ARID1B,DENR,0.0
ARID1B,TRAPPC3,0.0
ARID1B,QPRT,0.0
ARID1B,ALDOA,0.0
ARID1B,BPTF,0.0
ARID1B,WDR92,0.0
ARID1B,HELQ,0.0
ARID1B,RBBP6,0.0
ARID1B,GPSM3,0.0
ARID1B,NBR1,0.0
ARID1B,MTG1,0.0
ARID1B,GNAL,0.0
ARID1B,BLOC1S5,0.0
ARID1B,EFTUD2,0.0
ARID1B,DHRS4L2,0.0
ARID1B,PNN,0.0
ARID1B,NARF,0.0
ARID1B,YARS,0.0
ARID1B,GCC2,0.0
ARID1B,TERF2,0.0
ARID1B,ETFDH,0.0
ARID1B,CCDC115,1.0
ARID1B,TXNL1,0.0
ARID1B,AP3M2,0.0
ARID1B,WDR11,0.0
ARID1B,SLC25A36,0.0
ARID1B,HIST1H4H,0.0
ARID1B,SLC35A5,0.0
ARID1B,ZNF276,0.0
ARID1B,MAZ,0.0
ARID1B,XRN2,0.0
ARID1B,HMGCR,0.0
ARID1B,CHN2,0.0
ARID1B,HBS1L,0.0
ARID1B,DHODH,0.0
ARID1B,ADAT2,0.0
ARID1B,PPIL3,0.0
ARID1B,MRPL21,0.0
ARID1B,RBBP5,0.0
ARID1B,OSGEP,0.0
ARID1B,FAM168B,0.0
ARID1B,NOMO1,0.0
ARID1B,SEPT9,1.0
ARID1B,CASC3,0.0
ARID1B,TEN1,0.0
ARID1B,USO1,0.0
ARID1B,TNFRSF10D,0.0
ARID1B,COMMD9,0.0
ARID1B,TTC3,0.0
ARID1B,ZKSCAN2,0.0
ARID1B,RAD23A,0.0
ARID1B,GPCPD1,0.0
ARID1B,RBPJ,0.0
ARID1B,TPRKB,0.0
ARID1B,OSGEPL1,0.0
ARID1B,ORC4,0.0
ARID1B,FER,0.0
ARID1B,ZER1,0.0
ARID1B,LAMTOR5,0.0
ARID1B,PRKCSH,0.0
ARID1B,RNF19A,0.0
ARID1B,GNE,0.0
ARID1B,ZNF490,0.0
ARID1B,PDS5A,0.0
ARID1B,RUVBL2,0.0
ARID1B,GDF15,0.0
ARID1B,PSMD6,0.0
ARID1B,CCDC58,0.0
ARID1B,DNAJC27,0.0
ARID1B,ANXA4,0.0
ARID1B,TFB1M,0.0
ARID1B,FBXO31,0.0
ARID1B,C1GALT1,0.0
ARID1B,NDUFB6,0.0
ARID1B,VPS4A,0.0
ARID1B,LYRM1,0.0
ARID1B,FAM126B,0.0
ARID1B,CUTC,0.0
ARID1B,ZNF148,0.0
ARID1B,TTC14,0.0
ARID1B,SIN3A,0.0
ARID1B,SPAST,0.0
ARID1B,CDIPT,0.0
ARID1B,KDM1A,0.0
ARID1B,INTS5,0.0
ARID1B,DIAPH1,0.0
ARID1B,AP1G1,0.0
ARID1B,MYLIP,0.0
ARID1B,EPC1,0.0
ARID1B,CXXC1,0.0
ARID1B,ANP32E,0.0
ARID1B,CCT8,0.0
ARID1B,KIF15,0.0
ARID1B,PCNA,0.0
ARID1B,CENPU,0.0
ARID1B,MNAT1,0.0
ARID1B,MBD5,0.0
ARID1B,TPX2,0.0
ARID1B,CFAP20,0.0
ARID1B,POLR2J3,0.0
ARID1B,NCOA3,0.0
ARID1B,GPATCH3,0.0
ARID1B,DUS2,0.0
ARID1B,MIPOL1,0.0
ARID1B,SUPT3H,0.0
ARID1B,P4HB,0.0
ARID1B,ARL4A,0.0
ARID1B,GCLC,0.0
ARID1B,TRPC4AP,0.0
ARID1B,TSGA10,0.0
ARID1B,ACO2,0.0
ARID1B,SULT1A3,0.0
ARID1B,ZKSCAN4,0.0
ARID1B,TWISTNB,0.0
ARID1B,VTN,0.0
ARID1B,FAM117B,0.0
ARID1B,EDC4,0.0
ARID1B,SEPT7,0.0
ARID1B,COQ9,0.0
ARID1B,HNRNPA3,0.0
ARID1B,THNSL1,0.0
ARID1B,NET1,0.0
ARID1B,TRMT6,0.0
ARID1B,REST,0.0
ARID1B,GOT2,0.0
ARID1B,MBIP,0.0
ARID1B,INTS12,0.0
ARID1B,PFDN4,0.0
ARID1B,JMJD1C,0.0
ARID1B,CRK,0.0
ARID1B,BZW1,0.0
ARID1B,TM9SF1,0.0
ARID1B,DPH3,0.0
ARID1B,FAM136A,0.0
ARID1B,ATP6V0D1,0.0
ARID1B,NOSIP,0.0
ARID1B,COBLL1,0.0
ARID1B,EEFSEC,0.0
ARID1B,GLOD4,0.0
ARID1B,ACOT8,0.0
ARID1B,DRG2,0.0
ARID1B,SRRM1,0.0
ARID1B,OXSR1,0.0
ARID1B,MRPL17,0.0
ARID1B,ZNF398,0.0
ARID1B,PPIG,0.0
ARID1B,DNAJC9,0.0
ARID1B,PARK7,0.0
ARID1B,OXA1L,0.0
ARID1B,CENPQ,0.0
ARID1B,GSPT1,0.0
ARID1B,MXI1,0.0
ARID1B,KATNA1,1.0
ARID1B,SMARCC1,0.0
ARID1B,MTMR4,0.0
ARID1B,U2AF2,0.0
ARID1B,PPIL4,0.0
ARID1B,RNF7,0.0
ARID1B,RBM39,0.0
ARID1B,FAM122A,0.0
ARID1B,LRRC40,0.0
ARID1B,DNPEP,0.0
ARID1B,RAD21,0.0
ARID1B,EIF3CL,0.0
ARID1B,ABLIM1,0.0
ARID1B,UTP3,0.0
ARID1B,PSMD14,0.0
ARID1B,GLO1,0.0
ARID1B,GTF2H3,0.0
ARID1B,P4HA1,0.0
ARID1B,SEC62,0.0
ARID1B,TMEM41B,0.0
ARID1B,CRIPT,0.0
ARID1B,ETFA,0.0
ARID1B,SLC30A6,0.0
ARID1B,SPG11,0.0
ARID1B,FAM210A,0.0
ARID1B,SRSF11,0.0
ARID1B,SRSF7,0.0
ARID1B,RAB11A,0.0
ARID1B,LATS2,0.0
ARID1B,C19orf53,0.0
ARID1B,ATF3,0.0
ARID1B,SEC22C,0.0
ARID1B,IFRD2,0.0
ARID1B,CDK12,0.0
ARID1B,STX18,0.0
ARID1B,CPPED1,0.0
ARID1B,MTRF1L,0.0
ARID1B,POLG,0.0
ARID1B,PDRG1,0.0
ARID1B,C1QBP,0.0
ARID1B,KAT5,0.0
ARID1B,TTC31,0.0
ARID1B,RALGAPA2,0.0
ARID1B,FAM208B,0.0
ARID1B,CDC5L,0.0
ARID1B,HEATR5A,0.0
ARID1B,TANK,0.0
ARID1B,CYB5D1,0.0
ARID1B,KIF20B,0.0
ARID1B,NOL7,0.0
ARID1B,NELFE,0.0
ARID1B,SCAF8,0.0
ARID1B,SCNM1,0.0
ARID1B,SLC25A4,0.0
ARID1B,MDP1,0.0
ARID1B,MIPEP,0.0
ARID1B,DUS1L,0.0
ARID1B,LOX,0.0
ARID1B,TAF11,0.0
ARID1B,CRLS1,0.0
ARID1B,GSTCD,0.0
ARID1B,SUMF1,0.0
ARID1B,LRRC37A3,0.0
ARID1B,CHD1L,0.0
ARID1B,C14orf119,1.0
ARID1B,C2orf76,0.0
ARID1B,RNF43,0.0
ARID1B,VKORC1,0.0
ARID1B,AAR2,0.0
ARID1B,MMAB,0.0
ARID1B,POLR2A,0.0
ARID1B,TBC1D22A,0.0
ARID1B,SEPT2,0.0
ARID1B,DCTPP1,0.0
ARID1B,ZC3H7A,0.0
ARID1B,LONP1,0.0
ARID1B,UBE2B,0.0
ARID1B,COQ10B,0.0
ARID1B,DDX18,0.0
ARID1B,CASP8,0.0
ARID1B,CHD8,0.0
ARID1B,DDX19B,0.0
ARID1B,AFMID,0.0
ARID1B,MEIS1,0.0
ARID1B,TMEM101,0.0
ARID1B,UQCRC2,0.0
ARID1B,GEMIN2,0.0
ARID1B,ZNF165,0.0
ARID1B,AP4B1,0.0
ARID1B,PNKD,1.0
ARID1B,ZNRD1,0.0
ARID1B,DGUOK,0.0
ARID1B,FCHO2,0.0
ARID1B,CBWD3,0.0
ARID1B,TMEM170A,0.0
ARID1B,YWHAG,0.0
ARID1B,DDX42,0.0
ARID1B,SRSF1,0.0
ARID1B,ZFP91,0.0
ARID1B,DTD2,0.0
ARID1B,SLC20A1,0.0
ARID1B,SNRNP200,0.0
ARID1B,MRPL33,0.0
ARID1B,C17orf75,0.0
ARID1B,MCM8,0.0
ARID1B,NDUFV1,0.0
ARID1B,ISOC1,0.0
ARID1B,AKT1S1,0.0
ARID1B,POLR3B,0.0
ARID1B,PRPF31,0.0
ARID1B,NAT10,0.0
ARID1B,PCID2,0.0
ARID1B,ZNF554,0.0
ARID1B,ROMO1,0.0
ARID1B,SMG1,0.0
ARID1B,RNASEH1,0.0
ARID1B,USP31,0.0
ARID1B,FAM53C,0.0
ARID1B,AHCYL1,0.0
ARID1B,WRAP53,1.0
ARID1B,DHX8,0.0
ARID1B,CCDC146,0.0
ARID1B,ZMPSTE24,0.0
ARID1B,APEX1,0.0
ARID1B,TNFAIP3,0.0
ARID1B,DBI,0.0
ARID1B,ZBTB33,0.0
ARID1B,ZNF391,0.0
ARID1B,SLC30A5,0.0
ARID1B,LSG1,0.0
ARID1B,RBKS,0.0
ARID1B,EIF4E2,0.0
ARID1B,IMP3,0.0
ARID1B,CEP120,0.0
ARID1B,CEBPZ,0.0
ARID1B,METTL9,0.0
ARID1B,KRT8,0.0
ARID1B,CTNNB1,0.0
ARID1B,ACIN1,1.0
ARID1B,SMG5,0.0
ARID1B,ENO1,0.0
ARID1B,MDM2,0.0
ARID1B,SNX27,0.0
ARID1B,EEF2,0.0
ARID1B,S100PBP,0.0
ARID1B,SPTSSA,0.0
ARID1B,NDUFB3,0.0
ARID1B,EIF3D,0.0
ARID1B,DLC1,0.0
ARID1B,POLI,0.0
ARID1B,BANF1,0.0
ARID1B,PDCL3,0.0
ARID1B,FAM216A,0.0
ARID1B,TRIB3,0.0
ARID1B,TOP3B,0.0
ARID1B,RAB7A,0.0
ARID1B,CTDP1,0.0
ARID1B,EIF2AK1,0.0
ARID1B,SATB1,0.0
ARID1B,KIAA0391,0.0
ARID1B,ACBD4,0.0
ARID1B,GMCL1,0.0
ARID1B,ATP7B,0.0
ARID1B,MDH1,0.0
ARID1B,MTIF2,0.0
ARID1B,SRFBP1,0.0
ARID1B,REXO4,0.0
ARID1B,SUPT16H,0.0
ARID1B,C11orf1,0.0
ARID1B,TXNDC9,0.0
ARID1B,SRSF2,0.0
ARID1B,HDLBP,0.0
ARID1B,KCTD18,0.0
ARID1B,TOB1,0.0
ARID1B,TCF12,0.0
ARID1B,TDRD7,0.0
ARID1B,MRPL55,0.0
ARID1B,TBP,0.0
ARID1B,SNAP47,0.0
ARID1B,RBM28,0.0
ARID1B,DSP,0.0
ARID1B,BTG1,0.0
ARID1B,NINL,0.0
ARID1B,ARSB,0.0
ARID1B,EFCAB7,0.0
ARID1B,RAB2B,0.0
ARID1B,BDP1,0.0
ARID1B,C11orf68,0.0
ARID1B,TMCO1,0.0
ARID1B,CPSF1,0.0
ARID1B,TOB2,0.0
ARID1B,STK40,0.0
ARID1B,ANKRD36B,0.0
ARID1B,NCOA5,0.0
ARID1B,HMGN4,0.0
ARID1B,BYSL,0.0
ARID1B,KIF3B,0.0
ARID1B,POLDIP2,0.0
ARID1B,NRF1,0.0
ARID1B,TBCCD1,0.0
ARID1B,TBC1D19,0.0
ARID1B,FASTKD5,0.0
ARID1B,ING3,0.0
ARID1B,KBTBD4,0.0
ARID1B,TOMM22,0.0
ARID1B,ABHD12,0.0
ARID1B,CCDC138,0.0
ARID1B,SDCBP2,0.0
ARID1B,RGPD2,0.0
ARID1B,ERLEC1,0.0
ARID1B,TP53I3,0.0
ARID1B,GSS,0.0
ARID1B,CEP57,0.0
ARID1B,WRNIP1,0.0
ARID1B,SYNRG,0.0
ARID1B,C3orf38,0.0
ARID1B,C2CD5,0.0
ARID1B,STAG1,0.0
ARID1B,GGH,0.0
ARID1B,CHD9,0.0
ARID1B,ETV4,0.0
ARID1B,METTL5,0.0
ARID1B,VPS37A,0.0
ARID1B,EIF1,0.0
ARID1B,FAM217B,0.0
ARID1B,CBFA2T2,0.0
ARID1B,RPTOR,0.0
ARID1B,SURF6,0.0
ARID1B,MRPL12,0.0
ARID1B,FAM120B,0.0
ARID1B,TIMM13,0.0
ARID1B,TINF2,0.0
ARID1B,NAGPA,0.0
ARID1B,PDE12,0.0
ARID1B,MTCH2,0.0
ARID1B,ITFG2,0.0
ARID1B,WWP2,0.0
ARID1B,CALM1,0.0
ARID1B,CDKL3,0.0
ARID1B,CNPPD1,0.0
ARID1B,DIDO1,0.0
ARID1B,ANKRD36,0.0
ARID1B,LTV1,0.0
ARID1B,ANKRD36C,0.0
ARID1B,VPS25,0.0
ARID1B,AKTIP,0.0
ARID1B,C6orf89,0.0
ARID1B,ERMARD,0.0
ARID1B,MCRS1,0.0
ARID1B,BOLA3,0.0
ARID1B,YIPF3,0.0
ARID1B,UBE4A,0.0
ARID1B,C16orf58,0.0
ARID1B,RANBP1,0.0
ARID1B,RMND5A,0.0
ARID1B,PIKFYVE,0.0
ARID1B,POLE4,0.0
ARID1B,TBC1D20,0.0
ARID1B,PLS1,0.0
ARID1B,FOXA1,0.0
ARID1B,IDH1,0.0
ARID1B,NFAT5,0.0
ARID1B,HAAO,0.0
ARID1B,RWDD1,0.0
ARID1B,COA4,0.0
ARID1B,C4orf46,0.0
ARID1B,UGGT1,0.0
ARID1B,GAN,0.0
ARID1B,SLC7A6,0.0
ARID1B,MKKS,0.0
ARID1B,RBM45,0.0
ARID1B,COPS7B,0.0
ARID1B,NUDT15,0.0
ARID1B,HIST1H2AE,0.0
ARID1B,PPM1B,0.0
ARID1B,HIRA,0.0
ARID1B,GTF2H1,0.0
ARID1B,GEMIN7,0.0
ARID1B,ZNF461,0.0
ARID1B,RNMT,0.0
ARID1B,HSPH1,0.0
ARID1B,CCT4,0.0
ARID1B,TRMT2A,0.0
